Date,Close Price,pct_change,log_ret,edge_count,node_count,degree
2017-05-31 16:00:00,224.58333333333331,-0.0008582609001913656,-0.0008586294169488085,7548,14818,1.0187609663922257
2017-05-31 17:00:00,221.6495833333333,-0.01306307977736565,-0.013149152206390902,7552,14473,1.0435984246528018
2017-05-31 18:00:00,219.395,-0.01017183655131304,-0.0102239231929655,7065,13626,1.0369881109643329
2017-05-31 19:00:00,224.2516666666667,0.022136633317380472,0.02189517493689141,6486,12668,1.0239974739501105
2017-05-31 20:00:00,224.31708333333336,0.0002917109497513337,0.00029166841038463787,5263,10277,1.024228860562421
2017-05-31 21:00:00,224.03041666666664,-0.0012779528977769905,-0.001278770175950683,7743,14927,1.0374489180679305
2017-05-31 22:00:00,224.17708333333331,0.0006546730075716045,0.0006544588026828889,8510,15334,1.1099517412286422
2017-05-31 23:00:00,224.98041666666663,0.003583476604246849,0.003577071249691421,6764,12028,1.1247090123046226
2017-06-01 00:00:00,223.49125,-0.0066190946249022895,-0.006641097980336852,7939,14555,1.0908965991068362
2017-06-01 01:00:00,220.43791666666664,-0.013661981546630451,-0.013756165224107164,5776,10271,1.1247200856781228
2017-06-01 02:00:00,224.7770833333333,0.019684302647570817,0.01949307218067453,5470,9968,1.0975120385232744
2017-06-01 03:00:00,227.44375000000005,0.011863605609261365,0.01179378471608139,7940,14822,1.07138038051545
2017-06-01 04:00:00,227.0,-0.0019510318485341798,-0.0019529375903495352,8761,16360,1.0710268948655257
2017-06-01 05:00:00,228.29500000000004,0.00570484581497821,0.0056886348070701595,8363,15682,1.0665731411809718
2017-06-01 06:00:00,229.7358333333333,0.00631127853581237,0.006291445820221675,5692,10464,1.087920489296636
2017-06-01 07:00:00,228.26666666666665,-0.006395026171363449,-0.006415561949272508,7366,13644,1.0797420111404281
2017-06-01 08:00:00,225.87625000000003,-0.01047203563084098,-0.010527253228031164,6398,11478,1.1148283673113784
2017-06-01 09:00:00,225.15208333333328,-0.003206032801884917,-0.003211183136087925,6221,11226,1.1083199714947443
2017-06-01 10:00:00,226.24375,0.004848574574593423,0.0048368580937818715,7480,13648,1.0961313012895662
2017-06-01 11:00:00,224.53583333333333,-0.0075490114828218316,-0.007577649486787408,7604,13663,1.1130791187879676
2017-06-01 12:00:00,224.0025,-0.0023752704653675627,-0.002378095895252841,7104,12684,1.1201513718070009
2017-06-01 13:00:00,223.94291666666663,-0.0002659940551257289,-0.00026602943781828264,7217,12800,1.12765625
2017-06-01 14:00:00,220.33749999999995,-0.0160997129104703,-0.016230721323155173,6114,11057,1.1059057610563443
2017-06-01 15:00:00,214.84458333333336,-0.0249295588207481,-0.025245563230669173,5406,10014,1.0796884361893349
2017-06-01 16:00:00,215.1754166666666,0.001539872815038201,0.001538688426610868,4219,7961,1.0599170958422308
2017-06-01 17:00:00,210.70166666666668,-0.020791176191517716,-0.02101035602235424,4207,7942,1.059430873835306
2017-06-01 18:00:00,214.06,0.015938807634807258,0.015813118636570422,8001,13788,1.1605744125326372
2017-06-01 19:00:00,212.98666666666665,-0.00501417048179631,-0.005026783615205589,7180,12863,1.1163803156339889
2017-06-01 20:00:00,213.07,0.00039126079879814313,0.0003911842762516216,5343,9583,1.1150996556401962
2017-06-01 21:00:00,215.98041666666677,0.013659438995009763,0.013566989776452765,5241,9379,1.117603155986779
2017-06-01 22:00:00,217.12708333333333,0.005309123319436448,0.005295079608823805,6379,11783,1.0827463294576933
2017-06-01 23:00:00,216.9158333333333,-0.0009729325183984726,-0.0009734061244568436,5204,9555,1.089272632129775
2017-06-02 00:00:00,220.49166666666667,0.016484888532034336,0.016350487799700275,5311,9802,1.083656396653744
2017-06-02 01:00:00,222.64333333333332,0.009758494274159979,0.009711187680679243,7664,14157,1.0827152645334464
2017-06-02 02:00:00,222.23458333333335,-0.0018358959771231922,-0.00183758329962469,9616,18249,1.0538659652583704
2017-06-02 03:00:00,223.39,0.005199085800852154,0.005185617216982408,4999,9317,1.0730921970591392
2017-06-02 04:00:00,223.90750000000003,0.002316576391065084,0.0023138972647798184,5470,9938,1.1008251157174482
2017-06-02 05:00:00,223.86541666666665,-0.0001879496369410205,-0.00018796730168713083,4733,8591,1.101850774065883
2017-06-02 06:00:00,221.52250000000006,-0.010465737412917007,-0.010520888377206994,4569,8344,1.095158197507191
2017-06-02 07:00:00,220.53,-0.004480357525759704,-0.004490424407611826,4355,7950,1.0955974842767295
2017-06-02 08:00:00,218.04958333333332,-0.011247524902129545,-0.01131125664386623,5031,9237,1.089314712569016
2017-06-02 09:00:00,217.71958333333328,-0.001513417246459925,-0.0015145636191142842,5703,10350,1.1020289855072465
2017-06-02 10:00:00,218.97458333333333,0.005764295433537514,0.005747745451482267,5718,10393,1.100356008852112
2017-06-02 11:00:00,221.44875000000005,0.011298876011105241,0.01123552049563159,5956,10716,1.1116088092571854
2017-06-02 12:00:00,220.27208333333337,-0.005313494281032004,-0.005327661097585867,5176,9357,1.1063375013358983
2017-06-02 13:00:00,217.57625,-0.012238651818868185,-0.012314160836226941,5513,9784,1.1269419460343417
2017-06-02 14:00:00,216.6325,-0.004337559820982384,-0.0043469943252851815,5889,10510,1.1206470028544244
2017-06-02 15:00:00,217.4883333333333,0.003950622982854979,0.003942839764185635,6813,12074,1.1285406658936559
2017-06-02 16:00:00,215.59458333333333,-0.008707363613373986,-0.008745494209928317,6144,10964,1.1207588471360816
2017-06-02 17:00:00,215.21125,-0.0017780285914728025,-0.0017796111604884144,5608,9979,1.1239603166649965
2017-06-02 18:00:00,216.18958333333333,0.004545920965253192,0.00453561947458514,6970,12476,1.1173453029817249
2017-06-02 19:00:00,215.44125,-0.0034614680402038638,-0.003467472781518488,5119,9109,1.123943352728071
2017-06-02 20:00:00,216.6304166666666,0.0055196795723502215,0.0055045019657953284,5021,9060,1.1083885209713025
2017-06-02 21:00:00,218.7445833333333,0.009759325117856488,0.009712010494608236,5087,9078,1.1207314386428728
2017-06-02 22:00:00,220.38083333333336,0.007480185223634139,0.007452347373471112,6277,11449,1.09651497947419
2017-06-02 23:00:00,219.12083333333337,-0.0057173756035951975,-0.005733782361107664,4925,8803,1.1189367261160967
2017-06-03 00:00:00,218.97333333333336,-0.0006731445739603936,-0.0006733712374931143,4688,8410,1.1148632580261593
2017-06-03 01:00:00,219.55791666666664,0.002669655361383194,0.0026660981611010826,10277,19512,1.0534030340303404
2017-06-03 02:00:00,221.34333333333336,0.00813187105148816,0.008098985548246063,6021,11192,1.0759471050750535
2017-06-03 03:00:00,221.46,0.0005270846196707701,0.0005269457593639615,5264,9635,1.0926829268292684
2017-06-03 04:00:00,219.99041666666665,-0.006635886089286336,-0.006658001472452213,4616,8401,1.0989167956195691
2017-06-03 05:00:00,219.41291666666663,-0.002625114351572089,-0.002628566006233513,4902,8885,1.103432751828925
2017-06-03 06:00:00,218.34458333333333,-0.004869053971678361,-0.004880946434032475,5885,10686,1.1014411379374882
2017-06-03 07:00:00,218.98916666666665,0.002952137962356716,0.00294778896021608,5707,10306,1.1075101882398604
2017-06-03 08:00:00,219.03625,0.00021500302526389348,0.00021497991542585027,6496,11822,1.0989680257147691
2017-06-03 09:00:00,217.19916666666663,-0.0083871200923743,-0.00842248989010308,5581,10123,1.1026375580361554
2017-06-03 10:00:00,216.32333333333332,-0.004032397300480661,-0.0040405493366879605,6054,10820,1.1190388170055452
2017-06-03 11:00:00,217.20166666666668,0.004060280136215955,0.004052059443520939,5838,10453,1.116999904333684
2017-06-03 12:00:00,216.94041666666664,-0.0012027992418721654,-0.0012035231854445885,5957,10707,1.1127299897263472
2017-06-03 13:00:00,217.27541666666667,0.0015442028053018753,0.0015430117501464835,6012,10715,1.122165188987401
2017-06-03 14:00:00,217.42166666666677,0.0006731088230953475,0.0006728823869561751,7521,13516,1.1129032258064515
2017-06-03 15:00:00,216.72875,-0.003186971552973428,-0.0031920607624664754,5687,10024,1.1346767757382283
2017-06-03 16:00:00,217.78166666666667,0.00485822331678043,0.004846460232956318,5414,9751,1.1104502102348477
2017-06-03 17:00:00,216.95083333333332,-0.00381498289571347,-0.003822278503951893,4797,8601,1.11545169166376
2017-06-03 18:00:00,216.89916666666664,-0.00023814919663089904,-0.00023817755865351842,4891,8746,1.1184541504687857
2017-06-03 19:00:00,217.54708333333332,0.002987179142382113,0.0029827263880131127,4982,8793,1.133174115773911
2017-06-03 20:00:00,217.90166666666676,0.0016299153631496033,0.0016285884927000893,4559,8145,1.1194597912829958
2017-06-03 21:00:00,219.29625,0.0064000581301961726,0.00637966472456597,5462,10036,1.0884814667198086
2017-06-03 22:00:00,220.3575,0.004839344038030546,0.004827672054021903,4956,8969,1.1051399264132011
2017-06-03 23:00:00,220.06708333333336,-0.0013179341146392074,-0.0013188033536222221,5035,8974,1.1221305995096946
2017-06-04 00:00:00,221.2358333333333,0.005310880583761168,0.005296827591358522,4560,8249,1.105588556188629
2017-06-04 01:00:00,223.57041666666663,0.010552464752922042,0.010497176110915165,4097,7408,1.1061015118790496
2017-06-04 02:00:00,229.25,0.025404002094791208,0.025086683319463177,9696,18343,1.057188028130622
2017-06-04 03:00:00,231.20374999999996,0.008522355507087909,0.008486245253293667,8536,16230,1.051879235982748
2017-06-04 04:00:00,228.6775,-0.010926509626249192,-0.010986642361008771,5165,9397,1.0992870064914335
2017-06-04 05:00:00,228.08458333333337,-0.002592807192078994,-0.0025961743381470725,4619,8446,1.0937721998579208
2017-06-04 06:00:00,230.74416666666664,0.011660513369491587,0.011593053488272886,5047,9161,1.1018447767710948
2017-06-04 07:00:00,229.16125,-0.006860050633276993,-0.006883688949347544,4490,8184,1.0972629521016617
2017-06-04 08:00:00,228.85625,-0.0013309405495040005,-0.0013318270375393124,4547,8383,1.0848145055469403
