Date,Close Price,pct_change,log_ret,edge_count,node_count,degree
2015-08-31 00:00:00,1.25,,,48,95,1.0105263157894737
2015-08-31 01:00:00,1.25,0.0,0.0,59,113,1.0442477876106195
2015-08-31 02:00:00,1.25,0.0,0.0,57,113,1.008849557522124
2015-08-31 03:00:00,1.25,0.0,0.0,380,669,1.1360239162929746
2015-08-31 04:00:00,1.25,0.0,0.0,194,359,1.0807799442896935
2015-08-31 05:00:00,1.25,0.0,0.0,907,1501,1.2085276482345104
2015-08-31 06:00:00,1.25,0.0,0.0,51,104,0.9807692307692307
2015-08-31 07:00:00,1.29,0.03200000000000003,0.03149866705937099,87,176,0.9886363636363636
2015-08-31 08:00:00,1.3208333333333335,0.023901808785529832,0.02362063216170868,60,113,1.0619469026548674
2015-08-31 09:00:00,1.3100000000000005,-0.008201892744479466,-0.008235713322229055,74,143,1.034965034965035
2015-08-31 10:00:00,1.3100000000000005,0.0,0.0,90,184,0.9782608695652174
2015-08-31 11:00:00,1.3183333333333336,0.006361323155216203,0.006341175338447302,66,127,1.0393700787401574
2015-08-31 12:00:00,1.34,0.0164348925410871,0.016301301411312363,67,129,1.0387596899224807
2015-08-31 13:00:00,1.34,0.0,0.0,53,111,0.954954954954955
2015-08-31 14:00:00,1.3325000000000002,-0.005597014925373012,-0.005612736904957283,59,116,1.0172413793103448
2015-08-31 15:00:00,1.3208333333333335,-0.008755472170106304,-0.008794026522573328,432,765,1.1294117647058823
2015-08-31 16:00:00,1.33,0.006940063091482651,0.006916091698373039,61,123,0.991869918699187
2015-08-31 17:00:00,1.33,0.0,0.0,72,138,1.0434782608695652
2015-08-31 18:00:00,1.33,0.0,0.0,538,910,1.1824175824175824
2015-08-31 19:00:00,1.33,0.0,0.0,457,769,1.188556566970091
2015-08-31 20:00:00,1.33,0.0,0.0,54,106,1.0188679245283019
2015-08-31 21:00:00,1.3183333333333336,-0.00877192982456132,-0.008810629682154791,50,104,0.9615384615384616
2015-08-31 22:00:00,1.3100000000000005,-0.006321112515802807,-0.006341175338447302,53,107,0.9906542056074766
2015-08-31 23:00:00,1.3100000000000005,0.0,0.0,50,99,1.0101010101010102
2015-09-01 00:00:00,1.3100000000000005,0.0,0.0,59,115,1.0260869565217392
2015-09-01 01:00:00,1.3100000000000005,0.0,0.0,62,120,1.0333333333333334
2015-09-01 02:00:00,1.3100000000000005,0.0,0.0,66,124,1.064516129032258
2015-09-01 03:00:00,1.3108333333333335,0.0006361323155217312,0.0006359300691261005,448,795,1.1270440251572327
2015-09-01 04:00:00,1.3316666666666668,0.015893197711379203,0.015768223267941917,47,96,0.9791666666666666
2015-09-01 05:00:00,1.32,-0.00876095118898623,-0.008799553951848837,50,100,1.0
2015-09-01 06:00:00,1.32,0.0,0.0,884,1473,1.2002715546503735
2015-09-01 07:00:00,1.335,0.011363636363636244,0.01129955525393328,168,324,1.037037037037037
2015-09-01 08:00:00,1.35,0.011235955056179804,0.011173300598125158,90,179,1.005586592178771
2015-09-01 09:00:00,1.3558333333333332,0.0043209876543208745,0.00431167899260787,87,168,1.0357142857142858
2015-09-01 10:00:00,1.35,-0.004302397049784745,-0.00431167899260787,66,128,1.03125
2015-09-01 11:00:00,1.33,-0.014814814814814612,-0.014925650216675525,100,196,1.0204081632653061
2015-09-01 12:00:00,1.3466666666666665,0.012531328320801728,0.012453461071286365,106,200,1.06
2015-09-01 13:00:00,1.3599999999999997,0.00990099009900991,0.009852296443011554,82,159,1.0314465408805031
2015-09-01 14:00:00,1.3608333333333331,0.0006127450980393245,0.0006125574464128647,66,132,1.0
2015-09-01 15:00:00,1.3700000000000003,0.00673606858542608,0.006713482645660518,501,884,1.1334841628959276
2015-09-01 16:00:00,1.3575,-0.00912408759124117,-0.009165967014080343,91,175,1.04
2015-09-01 17:00:00,1.35,-0.005524861878453136,-0.0055401803756154324,654,1226,1.066884176182708
2015-09-01 18:00:00,1.3491666666666664,-0.0006172839506173311,-0.0006174745487947386,274,551,0.9945553539019963
2015-09-01 19:00:00,1.34,-0.006794317479925649,-0.006817503938723214,55,113,0.9734513274336283
2015-09-01 20:00:00,1.33,-0.0074626865671642015,-0.007490671729157572,66,128,1.03125
2015-09-01 21:00:00,1.33,0.0,0.0,49,98,1.0
2015-09-01 22:00:00,1.33,0.0,0.0,79,152,1.0394736842105263
2015-09-01 23:00:00,1.33,0.0,0.0,39,76,1.0263157894736843
2015-09-02 00:00:00,1.33,0.0,0.0,68,128,1.0625
2015-09-02 01:00:00,1.33,0.0,0.0,36,72,1.0
2015-09-02 02:00:00,1.33,0.0,0.0,56,108,1.037037037037037
2015-09-02 03:00:00,1.33,0.0,0.0,464,816,1.1372549019607843
2015-09-02 04:00:00,1.3358333333333334,0.0043859649122808255,0.0043763745997988926,76,142,1.0704225352112675
2015-09-02 05:00:00,1.34,0.003119151590767366,0.0031142971293586785,691,1249,1.1064851881505204
2015-09-02 06:00:00,1.34,0.0,0.0,215,430,1.0
2015-09-02 07:00:00,1.3358333333333334,-0.0031094527363183517,-0.0031142971293586785,170,325,1.0461538461538462
2015-09-02 08:00:00,1.2799999999999998,-0.0417966313162822,-0.04269523890193572,58,116,1.0
2015-09-02 09:00:00,1.2799999999999998,0.0,0.0,66,126,1.0476190476190477
2015-09-02 10:00:00,1.2799999999999998,0.0,0.0,70,133,1.0526315789473684
2015-09-02 11:00:00,1.2975000000000003,0.013671875000000444,0.013579258126381277,66,125,1.056
2015-09-02 12:00:00,1.3100000000000005,0.00963391136801528,0.00958780115515345,62,123,1.008130081300813
2015-09-02 13:00:00,1.3100000000000005,0.0,0.0,67,130,1.0307692307692307
2015-09-02 14:00:00,1.3291666666666668,0.014631043256997378,0.014525042229793006,38,75,1.0133333333333334
2015-09-02 15:00:00,1.3449999999999998,0.011912225705328794,0.011841833610948873,516,922,1.119305856832972
2015-09-02 16:00:00,1.35,0.0037174721189592312,0.00371057939653574,54,105,1.0285714285714285
2015-09-02 17:00:00,1.35,0.0,0.0,81,155,1.0451612903225806
2015-09-02 18:00:00,1.35,0.0,0.0,638,1217,1.04847986852917
2015-09-02 19:00:00,1.35,0.0,0.0,279,556,1.0035971223021583
2015-09-02 20:00:00,1.35,0.0,0.0,49,99,0.98989898989899
2015-09-02 21:00:00,1.35,0.0,0.0,79,153,1.0326797385620916
2015-09-02 22:00:00,1.3324999999999998,-0.012962962962963063,-0.013047715392475569,35,67,1.044776119402985
2015-09-02 23:00:00,1.2699999999999998,-0.046904315196998114,-0.04803997658736267,50,92,1.0869565217391304
2015-09-03 00:00:00,1.2774999999999996,0.0059055118110233895,0.0058881426252224145,53,101,1.0495049504950495
2015-09-03 01:00:00,1.2899999999999998,0.009784735812133237,0.00973717527785842,62,116,1.0689655172413792
2015-09-03 02:00:00,1.2899999999999998,0.0,0.0,51,97,1.0515463917525774
