Date,Close Price,pct_change,log_ret,edge_count,node_count,degree
2015-09-27 17:00:00,0.7300000000000001,0.0,0.0,71,129,1.1007751937984496
2015-09-27 18:00:00,0.7300000000000001,0.0,0.0,69,125,1.104
2015-09-27 19:00:00,0.7300000000000001,0.0,0.0,94,178,1.0561797752808988
2015-09-27 20:00:00,0.75,0.02739726027397249,0.027028672387919228,86,159,1.0817610062893082
2015-09-27 21:00:00,0.75,0.0,0.0,133,242,1.0991735537190082
2015-09-27 22:00:00,0.75,0.0,0.0,132,230,1.1478260869565218
2015-09-27 23:00:00,0.75,0.0,0.0,177,319,1.109717868338558
2015-09-28 00:00:00,0.75,0.0,0.0,98,173,1.1329479768786128
2015-09-28 01:00:00,0.7458333333333335,-0.005555555555555425,-0.005571045049455214,162,285,1.1368421052631579
2015-09-28 02:00:00,0.7275,-0.024581005586592264,-0.024888162435253325,137,240,1.1416666666666666
2015-09-28 03:00:00,0.6783333333333333,-0.06758304696449025,-0.06997518983706191,223,410,1.0878048780487806
2015-09-28 04:00:00,0.6899999999999998,0.01719901719901684,0.01705278838271912,894,1513,1.1817580964970258
2015-09-28 05:00:00,0.6899999999999998,0.0,0.0,141,261,1.0804597701149425
2015-09-28 06:00:00,0.6899999999999998,0.0,0.0,116,217,1.0691244239631337
2015-09-28 07:00:00,0.6608333333333335,-0.042270531400965705,-0.04318993275041122,156,284,1.0985915492957747
2015-09-28 08:00:00,0.6491666666666668,-0.017654476670870167,-0.01781217576409977,127,243,1.045267489711934
2015-09-28 09:00:00,0.6766666666666666,0.04236200256739386,0.041489294290929464,150,278,1.079136690647482
2015-09-28 10:00:00,0.6799999999999998,0.0049261083743841185,0.004914014802428868,131,245,1.0693877551020408
2015-09-28 11:00:00,0.6799999999999998,0.0,0.0,188,337,1.1157270029673592
2015-09-28 12:00:00,0.6691666666666668,-0.015931372549019218,-0.016059641017344917,100,177,1.1299435028248588
2015-09-28 13:00:00,0.6433333333333334,-0.03860523038605235,-0.039370163921985564,161,290,1.110344827586207
2015-09-28 14:00:00,0.62,-0.0362694300518136,-0.03694351519168443,102,182,1.120879120879121
2015-09-28 15:00:00,0.62,0.0,0.0,172,314,1.0955414012738853
2015-09-28 16:00:00,0.62,0.0,0.0,97,185,1.0486486486486486
2015-09-28 17:00:00,0.62,0.0,0.0,896,1525,1.1750819672131148
2015-09-28 18:00:00,0.62,0.0,0.0,100,186,1.075268817204301
2015-09-28 19:00:00,0.62,0.0,0.0,113,207,1.0917874396135265
2015-09-28 20:00:00,0.62,0.0,0.0,122,231,1.0562770562770563
2015-09-28 21:00:00,0.6058333333333333,-0.022849462365591374,-0.023114557299572458,139,260,1.0692307692307692
2015-09-28 22:00:00,0.5700000000000001,-0.05914718019257215,-0.06096855991096884,157,290,1.0827586206896551
2015-09-28 23:00:00,0.575,0.008771929824561209,0.008733679968754404,142,268,1.0597014925373134
2015-09-29 00:00:00,0.5791666666666667,0.007246376811594456,0.007220247973487194,108,187,1.1550802139037433
2015-09-29 01:00:00,0.5808333333333332,0.002877697841726201,0.002873565195731453,118,214,1.102803738317757
2015-09-29 02:00:00,0.59,0.015781922525107683,0.015658682933196055,112,193,1.160621761658031
2015-09-29 03:00:00,0.59,0.0,0.0,113,205,1.102439024390244
2015-09-29 04:00:00,0.59,0.0,0.0,194,354,1.0960451977401129
2015-09-29 05:00:00,0.59,0.0,0.0,900,1532,1.174934725848564
2015-09-29 06:00:00,0.59,0.0,0.0,111,206,1.0776699029126213
2015-09-29 07:00:00,0.5791666666666667,-0.01836158192090387,-0.01853224812892751,130,238,1.0924369747899159
2015-09-29 08:00:00,0.5783333333333333,-0.0014388489208635447,-0.0014398850579878664,96,182,1.054945054945055
2015-09-29 09:00:00,0.58,0.002881844380403509,0.0028776998276152104,149,282,1.0567375886524824
2015-09-29 10:00:00,0.5833333333333334,0.005747126436781658,0.00573067470898525,127,241,1.053941908713693
2015-09-29 11:00:00,0.6100000000000001,0.04571428571428582,0.04470017891790695,131,245,1.0693877551020408
2015-09-29 12:00:00,0.6100000000000001,0.0,0.0,145,270,1.0740740740740742
2015-09-29 13:00:00,0.6166666666666666,0.01092896174863367,0.01086967223690355,130,238,1.0924369747899159
2015-09-29 14:00:00,0.6433333333333334,0.04324324324324347,0.04233436382656103,172,300,1.1466666666666667
