Date,Close Price,pct_change,log_ret,edge_count,node_count,degree
2017-09-21 19:00:00,260.08166666666665,-0.02443156598335816,-0.02473496862031688,3701,6954,1.0644233534656313
2017-09-21 20:00:00,256.65083333333337,-0.01319136937756715,-0.013279148294618182,6454,11890,1.0856181665264928
2017-09-21 21:00:00,263.13666666666666,0.02527103944723863,0.02495700636427056,7864,14652,1.0734370734370735
2017-09-21 22:00:00,261.49,-0.006257838132276095,-0.006277500473406583,12454,23383,1.0652183210024377
2017-09-21 23:00:00,259.2075,-0.00872882328196112,-0.008767142611302958,14644,27567,1.0624297166902457
2017-09-22 00:00:00,259.82166666666666,0.0023694016055348928,0.0023665989996768393,17364,32796,1.0589096231247712
2017-09-22 01:00:00,262.7683333333334,0.011341112173093304,0.011277283896178323,12294,22996,1.0692294312054271
2017-09-22 02:00:00,262.99083333333334,0.0008467534773974883,0.0008463951839150496,7447,14140,1.0533239038189532
2017-09-22 03:00:00,262.59000000000003,-0.0015241342378852216,-0.001525296912004315,6777,12941,1.0473688277567421
2017-09-22 04:00:00,268.1841666666666,0.021303806948728358,0.021080053146842026,8865,16908,1.0486160397444997
2017-09-22 05:00:00,268.605,0.0015691952980072532,0.0015679653975340102,9276,17483,1.0611451123948978
2017-09-22 06:00:00,268.88166666666666,0.0010300130923353024,0.001029482992825237,6255,11885,1.0525872949095498
2017-09-22 07:00:00,267.39416666666665,-0.005532173384822371,-0.005547532528491495,6772,12733,1.0636927668263567
2017-09-22 08:00:00,262.6308333333333,-0.017813901450106414,-0.01797447885742809,8613,16396,1.0506221029519396
2017-09-22 09:00:00,262.43833333333333,-0.0007329680127682313,-0.000733236765155354,9178,17420,1.0537313432835822
2017-09-22 10:00:00,259.02666666666664,-0.012999879336733187,-0.013085117296112614,7849,14668,1.07022088901009
2017-09-22 11:00:00,259.1583333333333,0.0005083131723888634,0.0005081840250111824,8771,16164,1.085251175451621
2017-09-22 12:00:00,256.2775,-0.011116113058297628,-0.011178358759758034,7502,13881,1.0809019523089114
2017-09-22 13:00:00,257.825,0.006038376369365217,0.006020218434409586,6875,12637,1.0880747012740366
2017-09-22 14:00:00,259.4641666666667,0.0063576715472382075,0.006337546806110872,6736,12383,1.0879431478640071
2017-09-22 15:00:00,256.96250000000003,-0.009641665355203166,-0.009688447156452009,7732,14340,1.0783821478382147
2017-09-22 16:00:00,257.93333333333334,0.00377811288936436,0.0037709937465111314,6756,12448,1.0854755784061696
2017-09-22 17:00:00,258.51,0.002235719824243976,0.002233224321482652,6407,11770,1.0887000849617672
2017-09-22 18:00:00,258.8283333333333,0.0012314159349089413,0.0012306583641654714,5785,10566,1.0950217679348855
2017-09-22 19:00:00,259.9641666666667,0.004388365518973592,0.0043787647206370295,5565,10200,1.0911764705882352
2017-09-22 20:00:00,262.4875,0.009706465955243715,0.00965966084564851,5172,9635,1.0735858847950182
2017-09-22 21:00:00,263.5375,0.004000190485261346,0.003992210995875212,5784,10986,1.0529765155652648
2017-09-22 22:00:00,264.31166666666667,0.002937595851317809,0.002933289548016305,8102,15378,1.0537130966315515
2017-09-22 23:00:00,263.2725,-0.003931595906348062,-0.003939344946933154,17266,32234,1.0712911832226841
2017-09-23 00:00:00,262.1016666666667,-0.0044472298980459115,-0.004457148241955977,14140,26794,1.055460177651713
2017-09-23 01:00:00,261.8591666666667,-0.0009252134985787696,-0.000925641772771435,6082,11495,1.0581992170508916
2017-09-23 02:00:00,261.445,-0.0015816389853324786,-0.0015828910967057295,8758,16829,1.0408223899221583
2017-09-23 03:00:00,263.6691666666666,0.008507206742017106,0.008471224387605503,8796,17093,1.0291932369976013
2017-09-23 04:00:00,265.2558333333333,0.006017642057755568,0.0059996083605140535,11319,21711,1.0426972502418128
2017-09-23 05:00:00,266.86,0.00604762069323006,0.006029407230393247,8181,15420,1.0610894941634241
2017-09-23 06:00:00,267.51750000000004,0.0024638387169304554,0.002460808442703133,7297,13861,1.0528821874323642
2017-09-23 07:00:00,267.43250000000006,-0.0003177362228637959,-0.00031778671171256434,6315,11946,1.0572576594676042
2017-09-23 08:00:00,269.37499999999994,0.0072635150925930425,0.007237262812746614,8513,16180,1.0522867737948085
2017-09-23 09:00:00,270.1275,0.002793503480278625,0.0027896089007599656,7534,14255,1.0570326201332865
2017-09-23 10:00:00,274.9033333333333,0.017679922752527274,0.01752545096035174,7429,13991,1.0619684082624545
2017-09-23 11:00:00,279.96666666666664,0.01841859562755399,0.01825102774434839,8128,15206,1.0690516901223202
2017-09-23 12:00:00,281.5850000000001,0.005780450053578079,0.0057638073562218395,9924,18802,1.055632379534092
2017-09-23 13:00:00,278.9825,-0.009242324697693484,-0.00928529997989802,7990,14744,1.0838307107976126
2017-09-23 14:00:00,280.04833333333335,0.003820430791656504,0.0038131514801191813,8161,15040,1.0852393617021276
2017-09-23 15:00:00,279.115,-0.003332758035815231,-0.003338324044090513,6743,12647,1.0663398434411322
2017-09-23 16:00:00,279.27,0.0005553266574709337,0.0005551725206842661,6228,11563,1.077229092795987
2017-09-23 17:00:00,282.17,0.010384215991692702,0.01033067038787916,7921,14803,1.070188475309059
2017-09-23 18:00:00,281.27250000000004,-0.003180706666194077,-0.003185775865587104,6945,12858,1.0802613159122725
2017-09-23 19:00:00,280.84083333333336,-0.0015346920394516685,-0.0015358708855446324,4699,8755,1.073443746430611
2017-09-23 20:00:00,282.93583333333333,0.00745974143123762,0.007432055163140383,5618,10455,1.074701099952176
2017-09-23 21:00:00,282.04583333333335,-0.003145589547688954,-0.003150547313952145,5071,9636,1.052511415525114
2017-09-23 22:00:00,282.08749999999986,0.00014773012660440618,0.00014771921558409673,12600,23645,1.0657644322266864
2017-09-23 23:00:00,283.635,0.005485886471396473,0.005470893803264154,11543,21741,1.0618646796375513
2017-09-24 00:00:00,285.395,0.006205158037618785,0.006185985316781385,18508,35076,1.055308473029992
2017-09-24 01:00:00,285.845,0.0015767620315703113,0.0015755202474787564,7712,14496,1.0640176600441502
2017-09-24 02:00:00,290.9775,0.017955535342580653,0.01779623872899716,9008,16733,1.076674834160043
2017-09-24 03:00:00,292.13833333333326,0.003989426444770849,0.003981489784570691,7875,14989,1.0507705650810595
2017-09-24 04:00:00,288.6058333333333,-0.012091874283301609,-0.012165575723408041,10621,20338,1.0444488150260596
2017-09-24 05:00:00,283.4891666666667,-0.0177289093833285,-0.017887949034024686,8846,17058,1.0371673115253839
2017-09-24 06:00:00,282.8441666666667,-0.002275219217665492,-0.002277811461604884,8965,16997,1.0548920397717245
2017-09-24 07:00:00,278.1408333333333,-0.01662870897696922,-0.016768518021011758,7580,14424,1.0510260676650027
2017-09-24 08:00:00,281.7675,0.013038958081787122,0.012954682653198546,8295,15905,1.0430682175416535
2017-09-24 09:00:00,280.0958333333333,-0.005932787374933857,-0.005950456276503147,8910,16988,1.0489757475865316
2017-09-24 10:00:00,280.36666666666673,0.0009669309611297636,0.0009664637845157034,9148,17166,1.0658277991378307
2017-09-24 11:00:00,281.35,0.0035073118535247087,0.003501175579005533,9616,18082,1.0635991593850238
2017-09-24 12:00:00,282.5808333333334,0.004374740832889357,0.004365199471413561,8953,16707,1.0717663254923087
2017-09-24 13:00:00,287.17833333333334,0.016269680946749743,0.0161387479376236,8183,15096,1.0841282458929518
2017-09-24 14:00:00,285.55999999999995,-0.005635290498935297,-0.005651228654064866,8113,14974,1.0836115934286097
2017-09-24 15:00:00,285.80083333333334,0.0008433720875944406,0.0008430166491857348,9113,17086,1.0667212922860823
2017-09-24 16:00:00,286.3541666666667,0.0019360801957071239,0.0019342084080093969,10411,18901,1.10163483413576
2017-09-24 17:00:00,286.06,-0.0010272826482358166,-0.0010278106647012564,8174,15190,1.0762343647136274
2017-09-24 18:00:00,283.07166666666666,-0.01044652636975929,-0.01050147433829718,7034,12998,1.0823203569779967
2017-09-24 19:00:00,283.4116666666667,0.0012011092597281616,0.0012003885050804186,6775,12352,1.096988341968912
2017-09-24 20:00:00,284.82916666666665,0.0050015583926796845,0.004989092149319418,6363,11840,1.074831081081081
2017-09-24 21:00:00,285.40583333333336,0.002024605392120904,0.0020225586407347507,7840,14671,1.068775134619317
2017-09-24 22:00:00,284.9558333333333,-0.0015767021813968276,-0.0015779464843834745,9747,18226,1.069570942609459
2017-09-24 23:00:00,286.1375,0.004146841469584439,0.00413826701891562,16304,30586,1.0661086771725625
2017-09-25 00:00:00,282.5225,-0.012633786204185092,-0.012714271085504159,17596,33102,1.0631381789619962
2017-09-25 01:00:00,283.37666666666667,0.0030233580216323386,0.0030187968657937607,10586,19997,1.0587588138220734
2017-09-25 02:00:00,285.7183333333333,0.008263442061802406,0.008229486754676607,8685,16559,1.0489763874630111
2017-09-25 03:00:00,287.32166666666666,0.005611587169181753,0.005595900869900028,8499,16106,1.055383087048305
2017-09-25 04:00:00,288.84083333333336,0.005287337652920997,0.0052734087594625825,10322,19805,1.0423630396364554
2017-09-25 05:00:00,288.7366666666667,-0.0003606369136405218,-0.000360701958771692,11245,21599,1.0412519098106394
2017-09-25 06:00:00,287.85166666666674,-0.003065076598053329,-0.003069783565934792,8193,15562,1.052949492353168
2017-09-25 07:00:00,288.81583333333333,0.003349526086931176,0.003343928919517403,8696,16262,1.0694871479522814
2017-09-25 08:00:00,288.9508333333334,0.00046742589712600585,0.00046731668767208123,9893,18833,1.0506026655339034
2017-09-25 09:00:00,288.63916666666665,-0.0010786148739262424,-0.0010791969975789684,9692,18385,1.054337775360348
2017-09-25 10:00:00,288.3025,-0.0011663928723001369,-0.0011670736378777136,8230,15968,1.030811623246493
2017-09-25 11:00:00,288.225,-0.0002688148732667983,-0.0002688510104613684,10292,19805,1.0393335016409997
2017-09-25 12:00:00,287.7108333333333,-0.0017839072483882836,-0.0017855003057833942,10310,19765,1.0432582848469516
2017-09-25 13:00:00,287.4941666666666,-0.0007530709363858801,-0.0007533546367435306,10870,19391,1.121138672580063
