log_ret_y,count,Close Price_y,edge_count,node_count,degree
0.018474421,1045,8.376666667,762,1397,1.090909091
0.015987709,835,8.511666667,528,983,1.074262462
-0.00323609,1557,8.484166667,1342,2400,1.118333333
-0.007987814,3372,8.416666667,2976,5452,1.091709464
-0.006257159,1296,8.364166667,1054,1908,1.104821803
0.005563849,4027,8.410833333,3716,6718,1.106281631
-0.007358824,1465,8.349166667,1019,1813,1.124103696
-0.005504693,1480,8.303333333,1022,1847,1.106659448
-0.015372471,1910,8.176666667,1600,2816,1.136363636
0.003662262,1000,8.206666667,747,1365,1.094505495
-0.001219265,1538,8.196666667,1064,1934,1.100310238
0.010517896,1385,8.283333333,1093,1958,1.116445352
0.000502892,1314,8.2875,1060,1887,1.123476418
0.002009041,1257,8.304166667,1056,1894,1.115100317
0.011375098,1792,8.399166667,1615,2875,1.123478261
-0.014490835,1143,8.278333333,983,1757,1.11895276
0.005821556,1140,8.326666667,1043,1840,1.133695652
-0.002204189,892,8.308333333,732,1352,1.082840237
-0.009776825,974,8.2275,830,1492,1.112600536
-0.013870697,1887,8.114166667,1689,3224,1.047766749
0.005019731,1880,8.155,1577,2794,1.12884753
0.002449481,1322,8.175,937,1671,1.121484141
-0.002551673,2891,8.154166667,2577,4874,1.057447682
0.000102192,1265,8.155,1015,1797,1.129660545
0.001939667,1343,8.170833333,954,1734,1.100346021
-0.001428863,1390,8.159166667,1071,1915,1.118537859
-0.000817411,5219,8.1525,4753,8458,1.123906361
0.004996187,1357,8.193333333,1163,2077,1.119884449
-0.003157951,1241,8.1675,1105,1970,1.121827411
0.003869659,1850,8.199166667,1000,1793,1.115448968
-0.003257663,1391,8.1725,1049,1899,1.104791996
0.00050971,1483,8.176666667,1009,1812,1.113686534
0.001527573,2075,8.189166667,1608,2846,1.130007027
-0.001323762,1416,8.178333333,1030,1873,1.099839829
-0.002857145,1577,8.155,1254,2238,1.120643432
0.00081716,1450,8.161666667,1230,2187,1.124828532
0.002243754,1283,8.18,1060,1873,1.131873999
0.006600014,1211,8.234166667,946,1711,1.10578609
0.014567998,2014,8.355,1802,3172,1.136191677
0.009727124,1292,8.436666667,1076,1928,1.116182573
-0.007137223,949,8.376666667,763,1386,1.101010101
-0.002988943,1162,8.351666667,902,1612,1.1191067
0.000897621,1424,8.359166667,1130,2002,1.128871129
0.00517054,2473,8.4025,1805,3385,1.066469719
-0.0024825,1976,8.381666667,1640,2878,1.139680334
-0.002987157,2152,8.356666667,940,1695,1.109144543
0.001195934,2168,8.366666667,974,1784,1.091928251
-0.006595407,1912,8.311666667,1219,2187,1.11476909
0.000601383,1247,8.316666667,805,1490,1.080536913
-0.000601383,1518,8.311666667,1070,1921,1.114003123
0.004301943,2055,8.3475,1662,2946,1.128309572
0.003189477,1368,8.374166667,993,1806,1.099667774
0.005557224,1386,8.420833333,815,1476,1.104336043
0.01112052,1587,8.515,1099,1971,1.115169964
0.000684831,1260,8.520833333,964,1773,1.087422448
-0.005491825,1579,8.474166667,1193,2142,1.113912232
0.003533919,2148,8.504166667,1837,3281,1.119780555
0.00029393,1856,8.506666667,1425,2568,1.109813084
0.003813253,1558,8.539166667,1241,2227,1.114503817
0.002242044,1911,8.558333333,1485,2631,1.128848347
0.017087832,2970,8.705833333,2493,4576,1.089597902
0.049578414,4816,9.148333333,2688,4915,1.093794507
0.015546228,2467,9.291666667,2079,3681,1.129584352
0.013540203,1416,9.418333333,1241,2222,1.117011701
0.014231989,1474,9.553333333,1183,2135,1.108196721
0.029142046,2161,9.835833333,1172,2115,1.108274232
-0.01553993,1199,9.684166667,961,1785,1.0767507
-0.010727674,2203,9.580833333,1960,3689,1.062618596
0.010813722,3813,9.685,3476,6496,1.070197044
0.001117943,1864,9.695833333,1478,2668,1.107946027
-0.011322996,1579,9.586666667,1281,2299,1.114397564
0.006930035,1822,9.653333333,1448,2607,1.110855389
0.014994069,1900,9.799166667,1502,2619,1.147002673
0.043597288,1907,10.23583333,1133,2075,1.092048193
0.016872247,2653,10.41,2161,3780,1.143386243
-0.002886005,1960,10.38,1447,2591,1.116943265
-0.002089529,1895,10.35833333,1366,2467,1.107417916
-0.001288038,1521,10.345,1209,2204,1.097096189
0.008422622,1592,10.4325,1178,2170,1.085714286
0.020868673,3191,10.6525,2359,4360,1.082110092
0.005772247,2975,10.71416667,2424,4362,1.111416781
-0.005068435,1927,10.66,1316,2355,1.117622081
0.002732349,1823,10.68916667,1196,2162,1.106382979
0.005597465,1667,10.74916667,1363,2418,1.127377998
-0.024485254,1682,10.48916667,1353,2406,1.124688279
0.017483514,3572,10.67416667,3089,5672,1.089210155
-0.000390427,2498,10.67,2118,3761,1.126296198
0.003430535,1544,10.70666667,1219,2179,1.118861863
0.004581643,1725,10.75583333,1361,2399,1.134639433
-0.004036959,1574,10.7125,1179,2122,1.111215834
0.001476933,1634,10.72833333,1263,2269,1.113265756
-0.001710332,2500,10.71,1865,3537,1.054566016
0.00805956,2520,10.79666667,2000,3538,1.13058225
0.015166894,1375,10.96166667,883,1639,1.077486272
0.021435033,2237,11.19916667,1921,3624,1.060154525
0.018723826,2142,11.41083333,1821,3479,1.046852544
0.000365083,1846,11.415,1473,2745,1.073224044
-0.0024852,2262,11.38666667,1105,2054,1.075949367
0.000292697,2438,11.39,2017,3546,1.137619853
0.008668785,2388,11.48916667,2058,3611,1.139850457
0.000362595,2182,11.49333333,1918,3288,1.166666667
-0.006984895,1961,11.41333333,1306,2326,1.122957868
-0.020432206,1805,11.1825,1453,2586,1.123743233
-0.058145211,2052,10.55083333,1562,2781,1.123336929
-0.013437963,2364,10.41,1795,3201,1.121524524
0.004711904,4780,10.45916667,4424,7985,1.108077646
-0.017359594,1605,10.27916667,1210,2184,1.108058608
-0.065928488,1969,9.623333333,1229,2181,1.127005961
-0.003817461,1326,9.586666667,1084,1933,1.121572685
0.033675518,1167,9.915,924,1676,1.102625298
0.002015114,2257,9.935,2005,3503,1.144733086
-0.017259312,1752,9.765,1203,2152,1.11802974
0.023613848,1460,9.998333333,1196,2128,1.12406015
-0.007697494,1384,9.921666667,1150,2030,1.133004926
0.004776078,2645,9.969166667,2160,4008,1.077844311
0.002671343,1656,9.995833333,1286,2307,1.114867794
0.011768742,2001,10.11416667,1726,3071,1.124063823
0.005914747,2064,10.17416667,1057,1920,1.101041667
0.004983874,2990,10.225,2815,5291,1.064071064
0.008440238,1462,10.31166667,1206,2182,1.105407883
-0.021318241,1367,10.09416667,1118,1978,1.130434783
-0.018918019,1509,9.905,1154,2151,1.072989307
0.012790143,2098,10.0325,1877,3282,1.143814747
0.003068632,1688,10.06333333,1418,2520,1.125396825
0.005203398,1444,10.11583333,1237,2226,1.111410602
0.001646226,2601,10.1325,2188,4042,1.08263236
-0.001316764,1531,10.11916667,1259,2370,1.062447257
0.011626134,1727,10.2375,1362,2462,1.106417547
-0.010802953,2019,10.1275,1650,2978,1.108126259
-0.024404659,1384,9.883333333,965,1784,1.081838565
-0.028045614,1152,9.61,890,1652,1.07748184
0.00699938,1468,9.6775,1222,2174,1.124195032
0.010450669,1310,9.779166667,1112,1989,1.118149824
0.033600413,1206,10.11333333,1052,1928,1.091286307
-0.00074187,4092,10.10583333,3892,7052,1.10380034
-0.003303877,1154,10.0725,966,1756,1.10022779
-0.008558068,1852,9.986666667,1682,2990,1.125083612
0.01482613,2207,10.13583333,1980,3366,1.176470588
0.000410998,2579,10.14,2296,4244,1.081998115
-0.000739919,1397,10.1325,1143,2068,1.105415861
-0.003130151,2168,10.10083333,1898,3343,1.13550703
0.002225062,1374,10.12333333,1107,1949,1.135967163
-0.002142564,3462,10.10166667,2683,5097,1.052776143
-0.000990426,1048,10.09166667,825,1546,1.067270375
-0.033930027,1206,9.755,874,1608,1.087064677
-0.013935709,1222,9.62,983,1763,1.11514464
0.005700974,1775,9.675,1519,2675,1.135700935
-0.00017228,1281,9.673333333,994,1801,1.103831205
-0.008217684,2122,9.594166667,1301,2320,1.121551724
0.00493871,4447,9.641666667,4206,7482,1.124298316
0.007834399,1397,9.7175,1218,2174,1.120515179
0.016837132,1406,9.8825,1091,1953,1.117255504
0.013651232,2088,10.01833333,1877,3346,1.121936641
0.000665225,1678,10.025,1388,2513,1.10465579
0.002407739,1522,10.04916667,1125,1999,1.125562781
-0.010503598,1373,9.944166667,1122,2025,1.108148148
0.007513811,1304,10.01916667,1118,2022,1.105835806
0.002077189,1386,10.04,1071,1934,1.107549121
0.003976148,2454,10.08,2144,3740,1.146524064
-0.004972661,1354,10.03,1092,1979,1.103587671
-0.005916437,1372,9.970833333,966,1774,1.089064262
-0.007381965,3095,9.8975,2836,5314,1.067369213
-0.00769137,2023,9.821666667,1797,3373,1.065520308
-0.020400125,1233,9.623333333,938,1688,1.111374408
0.024210943,2057,9.859166667,1739,3076,1.130689207
-0.00330187,1595,9.826666667,1385,2409,1.149854711
0.000254377,1049,9.829166667,859,1574,1.091486658
-0.001017898,1109,9.819166667,918,1646,1.115431349
0.006260596,1668,9.880833333,1107,2009,1.102040816
0.005467022,1614,9.935,1076,1932,1.113871636
0.002429524,2464,9.959166667,1999,3478,1.149511213
0.003091193,1538,9.99,1163,2106,1.104463438
-0.000667557,2256,9.983333333,1398,2477,1.12878482
-0.002088992,1269,9.9625,938,1725,1.087536232
-0.001674341,3696,9.945833333,3367,6070,1.109390445
0.001004941,1523,9.955833333,1070,1925,1.111688312
-0.000921157,2156,9.946666667,1832,3235,1.132612056
0.018428346,1499,10.13166667,1110,2000,1.11
0.000657787,1708,10.13833333,1356,2370,1.144303797
0.006880761,2130,10.20833333,1494,2593,1.152333205
0.003422707,1229,10.24333333,866,1596,1.085213033
-0.005383813,1451,10.18833333,1215,2165,1.122401848
0.003184846,2119,10.22083333,1927,3388,1.137544274
-0.003103057,1149,10.18916667,959,1833,1.046372068
-0.002456601,1097,10.16416667,919,1761,1.043725156
-0.005013778,1099,10.11333333,881,1696,1.038915094
0.015696856,1123,10.27333333,851,1645,1.034650456
0.013615517,1011,10.41416667,852,1631,1.044757817
-0.002804601,2734,10.385,2511,4778,1.051067392
-0.00506819,1302,10.3325,1090,2043,1.067058248
0.005308893,1199,10.3875,959,1846,1.03900325
-0.009835616,3685,10.28583333,3405,6579,1.035111719
0.003800595,2069,10.325,1713,3181,1.077019805
-0.003071702,1584,10.29333333,1326,2398,1.105921601
0.001051908,2080,10.30416667,1782,3141,1.134670487
0.003713275,1736,10.3425,1368,2427,1.127317676
0.003217765,2183,10.37583333,1399,2479,1.12868092
-0.001768489,1589,10.3575,1099,2003,1.097353969
0.002410802,2000,10.3825,1630,2998,1.087391594
0.018686188,1783,10.57833333,1261,2353,1.071823204
0.013225532,3313,10.71916667,2238,3911,1.144464331
0.001243105,1797,10.7325,1345,2390,1.125523013
-0.004045754,2142,10.68916667,1749,3260,1.073006135
0.010238203,1197,10.79916667,949,1715,1.106705539
-0.002549741,3612,10.77166667,3226,6046,1.067151836
0.000309406,1765,10.775,1423,2676,1.063527653
-0.005661783,2429,10.71416667,2044,3583,1.140943344
-0.00405269,1242,10.67083333,997,1771,1.125917561
-0.00453977,1514,10.6225,1220,2162,1.128584644
-0.017409635,1688,10.43916667,1029,1859,1.107046799
0.001116962,2407,10.45083333,2068,3817,1.083573487
-0.000797703,1548,10.4425,770,1439,1.07018763
-0.010670405,2628,10.33166667,2253,3902,1.154792414
-0.003960081,1299,10.29083333,1011,1842,1.09771987
0.017737934,2438,10.475,1267,2243,1.129736959
-0.001672041,4326,10.4575,2872,5465,1.05105215
0.002944104,1687,10.48833333,1162,2064,1.125968992
-0.006696454,2144,10.41833333,916,1645,1.113677812
0.003592962,2273,10.45583333,1876,3268,1.148102815
0.002626658,1379,10.48333333,958,1768,1.083710407
-0.004142112,1472,10.44,1094,2006,1.090727817
-0.007692346,1406,10.36,1025,1889,1.085230281
-0.002980628,1860,10.32916667,1316,2333,1.128161166
0.002256428,1463,10.3525,1123,2036,1.103143418
-0.00362889,2611,10.315,2236,3934,1.136756482
0.010047912,1503,10.41916667,1104,2020,1.093069307
0.016499145,1930,10.5925,1210,2165,1.11778291
-0.002441811,1701,10.56666667,1073,1933,1.110191412
-0.004346974,1428,10.52083333,1219,2167,1.125057683
0.005450466,3682,10.57833333,3447,6117,1.127023051
-0.000866927,2082,10.56916667,1822,3155,1.154992076
0.001103231,1774,10.58083333,1222,2157,1.133055169
-0.003155323,1450,10.5475,1166,2068,1.127659574
0.00606516,1371,10.61166667,1088,1917,1.135106938
0.002353127,1279,10.63666667,976,1771,1.102202146
-0.003689027,2182,10.5975,1859,3456,1.075810185
-0.001258951,2737,10.58416667,2241,3859,1.161440788
-0.002522666,1348,10.5575,939,1674,1.121863799
0.000631263,1549,10.56416667,1205,2122,1.135721018
0.001655173,3364,10.58166667,2897,5477,1.057878401
-0.00031506,1761,10.57833333,1167,2051,1.137981472
0.004323396,1481,10.62416667,995,1755,1.133903134
0.003914206,2440,10.66583333,2126,3765,1.12934927
0.002497075,1198,10.6925,902,1683,1.071895425
-0.002575209,1808,10.665,1385,2452,1.129690049
-0.002738549,2007,10.63583333,1287,2322,1.108527132
0.000391681,1944,10.64,1695,3088,1.097797927
-0.026507385,2047,10.36166667,1622,3068,1.057366362
-0.01695162,2924,10.1875,2244,3939,1.139375476
-0.00854355,1443,10.10083333,1176,2113,1.113109323
-0.016470178,1924,9.935833333,1626,2826,1.1507431
-0.009099397,1258,9.845833333,990,1802,1.098779134
-0.000253947,1470,9.843333333,1209,2169,1.114799447
-0.007051556,3324,9.774166667,3134,5722,1.095421181
0.001022582,1756,9.784166667,1557,2805,1.110160428
-0.0251846,1199,9.540833333,1024,1834,1.116684842
-0.009566092,1407,9.45,1221,2187,1.11659808
0.01479304,1187,9.590833333,982,1784,1.100896861
0.005718262,2126,9.645833333,1667,3028,1.101056803
-0.006848451,2216,9.58,1930,3630,1.063360882
0.009609216,4222,9.6725,4022,7376,1.090563991
0.002151556,1390,9.693333333,1108,1960,1.130612245
-0.010543698,2014,9.591666667,1379,2448,1.126633987
-0.003568479,2796,9.5575,1298,2303,1.127225358
0.005217857,2236,9.6075,1317,2336,1.127568493
-0.007837031,1285,9.5325,965,1746,1.105383734
-0.011783464,2207,9.420833333,2011,3504,1.14783105
-0.008617297,1200,9.34,1025,1837,1.115949918
-0.000267702,1444,9.3375,1229,2187,1.123914037
-0.005548609,1491,9.285833333,1056,1897,1.113336848
-0.000448813,2591,9.281666667,1502,2710,1.108487085
-0.008475391,1827,9.203333333,1214,2180,1.113761468
0.001718913,2991,9.219166667,2377,4284,1.109710551
0.009088109,1793,9.303333333,1342,2399,1.1187995
0.006072532,1640,9.36,1139,2017,1.129400099
0.006566711,2263,9.421666667,1357,2421,1.12102437
0.008630613,4651,9.503333333,3793,6764,1.121525724
0.007599949,1582,9.575833333,960,1768,1.085972851
0.010216539,2450,9.674166667,2104,3681,1.143167617
0.003182114,1461,9.705,1054,1888,1.116525424
0.006675249,1526,9.77,1244,2209,1.126301494
0.010267815,1599,9.870833333,1081,1936,1.116735537
0.005892273,2333,9.929166667,1119,1969,1.136617572
0.003016846,2417,9.959166667,1963,3687,1.064822349
-0.007222067,2821,9.8875,2151,3731,1.15304208
-0.015201346,3470,9.738333333,2946,5546,1.062387306
-0.003342908,2253,9.705833333,1295,2276,1.137961336
0.002401167,2224,9.729166667,1226,2143,1.144190387
-0.000942628,2363,9.72,1374,2466,1.114355231
-0.011381395,1768,9.61,970,1777,1.091727631
-0.015555675,2677,9.461666667,1823,3248,1.122536946
0.002111562,1764,9.481666667,1034,1870,1.105882353
0.006482721,1846,9.543333333,1349,2370,1.138396624
4.44E-16,1471,9.543333333,1150,2063,1.114881241
0.003486754,3898,9.576666667,3514,6367,1.103816554
0.001912545,1636,9.595,1113,1980,1.124242424
-0.000260586,3333,9.5925,2372,4148,1.143683703
0.001302253,1582,9.605,1150,2040,1.12745098
-0.003998962,1803,9.566666667,1134,2015,1.125558313
0.004779501,1250,9.6125,1009,1835,1.09972752
0.002597404,1670,9.6375,1459,2576,1.132763975
-0.00233736,1519,9.615,1246,2224,1.120503597
-0.001474479,2448,9.600833333,2095,3684,1.137350706
-0.003303776,1178,9.569166667,917,1655,1.1081571
-0.000958397,1510,9.56,1215,2213,1.098056936
-0.00541912,1609,9.508333333,1291,2358,1.094995759
0.005593442,3129,9.561666667,2800,5350,1.046728972
0.008591193,2448,9.644166667,2010,3728,1.07832618
0.001295281,2385,9.656666667,2104,3697,1.138220179
-0.000258922,1378,9.654166667,1135,2022,1.122650841
0.002414002,1232,9.6775,940,1742,1.079219288
-0.002068788,1439,9.6575,1082,1956,1.106339468
-0.002332514,1922,9.635,1220,2204,1.10707804
-0.006159738,1339,9.575833333,1140,2054,1.110029211
0.001999566,2169,9.595,1910,3367,1.134541135
-0.004351996,1150,9.553333333,893,1619,1.103150093
0.000436053,1563,9.5575,1164,2104,1.106463878
-0.000523286,3490,9.5525,3155,5668,1.113267466
0.002265599,1370,9.574166667,1044,1969,1.06043677
0.002260477,1647,9.595833333,1290,2319,1.112548512
0.000694505,2022,9.6025,1756,3159,1.111744223
8.68E-05,1477,9.603333333,1051,1935,1.08630491
-0.001563179,1318,9.588333333,927,1734,1.069204152
0.000173807,1128,9.59,799,1485,1.076094276
-0.001739433,1039,9.573333333,812,1507,1.077637691
-0.000870853,1154,9.565,1006,1814,1.109151047
0.001827915,1966,9.5825,1795,3177,1.129996852
0.002171742,1816,9.603333333,1662,2913,1.141091658
0.001993846,1854,9.6225,1655,2882,1.148507981
0.003716994,1267,9.658333333,1042,1863,1.118625872
0.005163523,2440,9.708333333,1744,3294,1.058894961
0.006417134,1508,9.770833333,1101,1975,1.114936709
-0.009339856,3928,9.68,3488,6536,1.067319461
-0.00198199,1431,9.660833333,1157,2062,1.122211445
0.000344976,1371,9.664166667,1034,1871,1.105291288
0.002927503,1543,9.6925,1136,2033,1.117560256
-0.001548787,1073,9.6775,770,1405,1.096085409
0.000172206,1010,9.679166667,853,1569,1.087316762
0.001806374,1934,9.696666667,1759,3134,1.122527122
-0.001117847,243,9.685833333,227,443,1.0248307
-0.001117847,243,9.685833333,694,1299,1.068514242
-0.001117847,950,9.685833333,227,443,1.0248307
-0.001117847,950,9.685833333,694,1299,1.068514242
0.006175506,1153,9.745833333,802,1542,1.040207523
-0.001026606,4996,9.735833333,4372,7900,1.106835443
-0.002485325,1456,9.711666667,901,1639,1.099450885
0.0046229,1101,9.756666667,856,1570,1.09044586
0.007148967,2395,9.826666667,1763,3178,1.109502832
-0.001018157,1609,9.816666667,1106,2042,1.083251714
-0.000254701,2188,9.814166667,1292,2338,1.105218135
0.001781549,1570,9.831666667,1253,2235,1.121252796
-0.007657657,1441,9.756666667,1131,2056,1.100194553
-0.006082692,1067,9.6975,824,1533,1.075016308
0.000343672,1867,9.700833333,1730,3102,1.115409413
-0.003269664,1149,9.669166667,1017,1865,1.090616622
0.00060311,1058,9.675,929,1703,1.091015854
-0.001810423,1174,9.6575,1040,1889,1.101111699
-0.001208772,1395,9.645833333,1168,2121,1.10136728
0.005771649,2942,9.701666667,2263,4199,1.077875685
8.59E-05,3134,9.7025,2531,4375,1.157028571
0.005140078,1321,9.7525,1074,1955,1.098721228
-0.005397777,1265,9.7,1098,1996,1.100200401
0.000601194,1407,9.705833333,1173,2129,1.101925787
-0.002148782,1624,9.685,1159,2089,1.109621829
-0.001549987,1644,9.67,1089,1979,1.100555836
-0.004404723,2387,9.6275,1977,3502,1.129069103
0.002334329,1392,9.65,1077,1962,1.097859327
-0.002853809,1848,9.6225,1515,2869,1.056117114
-0.001733553,2136,9.605833333,1766,3319,1.064175957
-0.000520653,3221,9.600833333,2888,5517,1.046945804
0.003292897,1295,9.6325,1069,1960,1.090816327
-0.000605772,2057,9.626666667,1801,3245,1.110015408
-0.001386002,3578,9.613333333,2912,5468,1.065106072
-0.002169481,2163,9.5925,1422,2629,1.081780145
0.001649234,1520,9.608333333,1095,2011,1.089010443
-0.001388648,1484,9.595,1186,2152,1.102230483
-0.001390579,1319,9.581666667,1013,1855,1.092183288
-0.001044205,2393,9.571666667,2117,3728,1.135729614
0.002695302,1218,9.5975,929,1680,1.105952381
-0.005310594,1458,9.546666667,1143,2039,1.121137813
-0.000960657,1145,9.5375,921,1792,1.027901786
0.002530653,3104,9.561666667,2843,5469,1.039678186
-0.000610261,2355,9.555833333,2125,4032,1.05406746
-0.00200777,2617,9.536666667,1995,3525,1.131914894
0.000786129,3009,9.544166667,1111,1985,1.119395466
0.001047212,1362,9.554166667,1146,2115,1.083687943
0.001133243,1958,9.565,1177,2121,1.109853843
0.00295781,1358,9.593333333,1076,1966,1.094608342
0.007787527,1722,9.668333333,1238,2250,1.100444444
0.008924034,2529,9.755,2099,3723,1.127585281
0.001536492,1537,9.77,1128,2024,1.114624506
-0.007706177,1357,9.695,1053,1928,1.092323651
0.012131716,1457,9.813333333,1113,2009,1.108013937
0.003814049,1616,9.850833333,1159,2126,1.090310442
-0.003474433,1768,9.816666667,1205,2194,1.098450319
0.000678887,2404,9.823333333,1944,3474,1.119170984
0.005077012,1505,9.873333333,1173,2112,1.110795455
0.007902521,1448,9.951666667,1058,1944,1.088477366
0.011572372,1424,10.0675,1170,2140,1.093457944
0.0057775,4450,10.12583333,4225,7699,1.097545136
0.00246589,1702,10.15083333,1378,2482,1.110394843
0.003687471,1840,10.18833333,1598,2879,1.110107676
0.010496008,1621,10.29583333,1360,2428,1.120263591
0.009986392,1383,10.39916667,1092,1986,1.099697885
0.007583958,1643,10.47833333,1276,2295,1.111982571
0.004918693,1339,10.53,1123,2015,1.114640199
-0.00643089,2406,10.4625,2144,3972,1.079556898
-0.013067889,2380,10.32666667,2015,3513,1.147167663
-0.014795815,1583,10.175,1226,2177,1.126320625
0.016327888,1528,10.3425,1163,2101,1.107091861
0.001449276,1729,10.3575,1411,2492,1.132423756
-0.021962815,3288,10.1325,3025,5682,1.064765927
0.004103748,1710,10.17416667,1304,2317,1.12559344
0.010348432,2047,10.28,1645,2912,1.129807692
0.001619958,1500,10.29666667,1071,1918,1.116788321
0.00210203,1905,10.31833333,1024,1828,1.120350109
-0.004938681,1644,10.2675,1149,2072,1.109073359
-0.007167906,1453,10.19416667,1136,2039,1.114271702
0.000408647,3719,10.19833333,3376,6090,1.108702791
0.008300153,2316,10.28333333,1957,3463,1.130233901
-0.00275907,1443,10.255,1229,2208,1.113224638
0.000568666,1470,10.26083333,1037,1861,1.114454594
-0.017037024,1543,10.0875,1179,2120,1.112264151
-0.01598835,1502,9.9275,1193,2134,1.118088097
0.013589771,1309,10.06333333,1043,1886,1.106044539
0.015774234,2287,10.22333333,1945,3439,1.131142774
-0.003593014,1727,10.18666667,1408,2480,1.135483871
0.004326361,1523,10.23083333,1110,1988,1.116700201
-0.004080972,1323,10.18916667,1066,1962,1.086646279
-0.010771802,1328,10.08,1112,1998,1.113113113
0.003054194,2203,10.11083333,2062,3848,1.071725572
-0.001072032,4208,10.1,3699,6894,1.07310705
0.00502038,1298,10.15083333,959,1747,1.097882084
0.007850232,1871,10.23083333,1521,2884,1.054785021
0.001302401,1306,10.24416667,961,1755,1.095156695
-0.004320718,2422,10.2,1221,2330,1.04806867
0.005377671,1714,10.255,1474,2617,1.126480703
0.00113701,2644,10.26666667,2353,4143,1.135891866
-0.004311228,1413,10.2225,1100,1994,1.10330993
0.003011683,1473,10.25333333,1221,2182,1.119156737
-0.00170822,1845,10.23583333,1199,2172,1.104051565
0.000569731,1136,10.24166667,933,1706,1.093786635
-0.001954716,3170,10.22166667,2900,5256,1.103500761
-0.001386906,2300,10.2075,2005,3544,1.131489842
-0.004008349,1473,10.16666667,1172,2106,1.113010446
0.003109913,1598,10.19833333,1247,2226,1.120395328
-0.000981033,1379,10.18833333,1192,2146,1.110904007
0.001634521,1568,10.205,1329,2349,1.131545338
0.004074653,1534,10.24666667,1095,1995,1.097744361
0.002923504,2067,10.27666667,1903,3360,1.132738095
0.008639188,1286,10.36583333,1162,2075,1.12
0.00337079,1069,10.40083333,948,1709,1.109420714
-0.000240394,2249,10.39833333,1205,2159,1.116257527
0.002081499,3178,10.42,2932,5547,1.057148008
0.000799424,2211,10.42833333,1912,3586,1.066369214
-0.00264053,2262,10.40083333,1601,2828,1.132248939
-0.000320539,1629,10.3975,1389,2510,1.106772908
0.000961307,1649,10.4075,1461,2670,1.094382022
-0.00224449,1894,10.38416667,1495,2796,1.069384835
0.000401171,1414,10.38833333,1156,2117,1.092111479
0.000240626,1205,10.39083333,961,1781,1.079169006
0.00655478,2741,10.45916667,2466,4288,1.150186567
0.007066045,1395,10.53333333,1155,2113,1.093232371
0.008037235,1382,10.61833333,987,1812,1.089403974
0.010150786,1436,10.72666667,1178,2172,1.084714549
-0.007485999,1528,10.64666667,1249,2221,1.124718595
0.000860619,2786,10.65583333,2442,4579,1.06660843
-0.007299589,4209,10.57833333,3512,6301,1.114743691
-0.003472226,1473,10.54166667,1212,2194,1.104831358
0.001106107,1704,10.55333333,1421,2538,1.119779354
-0.000868981,1425,10.54416667,1188,2114,1.123935667
0.004416063,1377,10.59083333,1124,2026,1.109575518
0.002122225,1627,10.61333333,1246,2201,1.132212631
-0.00031412,2408,10.61,2020,3523,1.146749929
0.000706631,1358,10.6175,1116,1985,1.124433249
-0.001020849,1235,10.60666667,987,1767,1.117147708
0.001962247,1213,10.6275,1039,1846,1.12567714
0.001332132,2760,10.64166667,2563,4949,1.035764801
-0.00227353,1985,10.6175,1605,3045,1.054187192
-0.000392511,1983,10.61333333,1654,2905,1.138726334
0,1346,10.61333333,1046,1872,1.117521368
-0.00031412,1305,10.61,1024,1841,1.112438892
0.002196768,1386,10.63333333,1073,1934,1.109617373
0.006172136,1736,10.69916667,850,1531,1.110385369
0.002023032,1948,10.72083333,1620,2809,1.153435386
-0.006550753,3364,10.65083333,3069,5349,1.147504206
-0.000626125,3413,10.64416667,3169,5745,1.103220191
-0.005574107,1267,10.585,1003,1801,1.113825652
-0.000866381,1595,10.57583333,1267,2254,1.124223602
0.00023636,1777,10.57833333,1210,2184,1.108058608
0.002831972,1533,10.60833333,1197,2161,1.107820453
0.002667296,2344,10.63666667,2027,3600,1.126111111
0.003675468,1813,10.67583333,1310,2346,1.116794544
0.001326105,1546,10.69,1183,2167,1.091832026
0.001791347,1507,10.70916667,1131,2065,1.095399516
0.020106212,1299,10.92666667,1082,1946,1.112024666
-0.004663082,1515,10.87583333,1304,2326,1.121238177
-0.001226712,2268,10.8625,2016,3533,1.14123974
0.000920175,1266,10.8725,1057,1887,1.120296767
0.002067303,1133,10.895,967,1735,1.114697406
0.003436036,2089,10.9325,1888,3364,1.122473246
-0.00152567,3187,10.91583333,2407,4561,1.055470292
0.00396191,2185,10.95916667,1872,3506,1.067883628
-0.002588703,2408,10.93083333,1948,3406,1.14386377
0.002816796,1737,10.96166667,1276,2236,1.141323792
-0.002207086,1716,10.9375,1203,2145,1.121678322
-0.001067236,1407,10.92583333,1021,1851,1.103187466
-0.000152555,1581,10.92416667,1035,1870,1.106951872
-0.000915821,1841,10.91416667,947,1721,1.100522952
0.0022118,2630,10.93833333,1917,3369,1.138023152
0.002130899,2053,10.96166667,1561,2686,1.162323157
-0.001902371,3330,10.94083333,2880,5192,1.109399076
-0.001600793,1464,10.92333333,1126,2014,1.11817279
0.000457631,1559,10.92833333,1208,2178,1.109274564
-0.000533923,1532,10.9225,1223,2187,1.118427069
-0.009428608,2557,10.82,2104,3684,1.142236699
0.004227036,1695,10.86583333,1174,2105,1.11543943
-0.00746703,1708,10.785,1236,2233,1.1070309
-0.006744996,1592,10.7125,1149,2092,1.098470363
-0.010400062,1534,10.60166667,1136,2029,1.11976343
0.009933209,1502,10.7075,1101,1967,1.119471276
