,wow1,wow2
1065,0.2828900346207537,-0.10181635618209839
1066,0.0075607700725255494,-0.0908723846077919
1067,-0.04177376008452628,-0.1198117733001709
1068,-0.29012640307946436,-0.2475462406873703
1069,-0.010575802778126892,-0.09598816931247711
1070,-0.003904872532679654,-0.11089572310447693
1071,0.059257198054272486,-0.12337160110473633
1072,-0.038595895243950754,-0.12023729085922241
1073,-0.19490321156944063,-0.12313683331012726
1074,-0.2240726776314081,-0.2050386518239975
1075,-0.010707267563789674,-0.10916391015052795
1076,-0.0792118353055393,-0.16107740998268127
1077,-0.0674145271000573,-0.11191491782665253
1078,-0.12504975273672322,-0.15118741989135742
1079,-0.11664102736928382,-0.13594330847263336
1080,-0.08378829532440779,-0.1207379698753357
1081,-0.07666339712011663,-0.12390629947185516
1082,-0.16237339863153089,-0.09552815556526184
1083,-0.15022858369046915,-0.1252494752407074
1084,-0.060455883571600935,-0.10255661606788635
1085,-0.3768218408565619,-0.11224211752414703
1086,-0.18865508395850727,-0.1250034123659134
1087,-0.0651788889467994,-0.162631094455719
1088,-0.229629416337024,-0.07248904556035995
1089,-0.0017291110187493547,-0.1023208498954773
1090,-0.2262716185409936,-0.1092107743024826
1091,-0.03893759673227204,-0.12311303615570068
1092,-0.12098480214491822,-0.10083432495594025
1093,-0.03468101950373827,-0.10636614263057709
1094,-0.1280941741352009,-0.10751223564147949
1095,-0.10840070764953953,-0.11040979623794556
1096,-0.07887889219435096,-0.11200225353240967
1097,-0.11036288122288523,-0.12752848863601685
1098,-0.2102762193390808,-0.10937285423278809
1099,-0.03632449866899255,-0.12479254603385925
1100,-0.14361311524431575,-0.14264874160289764
1101,-0.15615894383146084,-0.12959855794906616
1102,-0.09950672421879068,-0.12391635775566101
1103,-0.11347602082458057,-0.14025409519672394
1104,-0.15626917222643621,-0.12360170483589172
1105,-0.2663001115501731,-0.1057320386171341
1106,-0.06843952461061933,-0.12070511281490326
1107,-0.14889062571613954,-0.10922257602214813
1108,-0.13906403555233243,-0.12814964354038239
1109,0.002780187577640175,-0.13047339022159576
1110,-0.13588463769866307,-0.12307271361351013
1111,-0.08477620936706828,-0.1046045571565628
1112,-0.13205523040938724,-0.12308524549007416
1113,0.024941032695910165,-0.10292001068592072
1114,-0.06839680821088465,-0.10169471800327301
1115,-0.08405067229799021,-0.1052151471376419
1116,-0.11889086669034893,-0.1064494401216507
1117,-0.025796875877963768,-0.10903823375701904
1118,-0.03732981062769465,-0.1156274676322937
1119,-0.14930579299474037,-0.10618074238300323
1120,-0.24347041519582946,-0.10577240586280823
1121,-0.007783793768121702,-0.15685543417930603
1122,-0.20323844737895563,-0.16085004806518555
1123,-0.045373809600849205,-0.12185175716876984
1124,0.05233233429108128,-0.12528832256793976
1125,0.07692833505743338,-0.1315934956073761
1126,-0.08865590899287969,-0.1365511119365692
1127,-0.07800289999136252,-0.13830822706222534
1128,0.04438796334329209,-0.12480984628200531
1129,-0.09766600925261934,-0.13346803188323975
1130,-0.027642498862799875,-0.10526272654533386
1131,-0.1467347814886066,-0.13087725639343262
1132,-0.09230791458087878,-0.1358761042356491
1133,-0.21458410497096814,-0.13864220678806305
1134,-0.09036423817714972,-0.13515888154506683
1135,-0.004741208420209864,-0.08358223736286163
1136,0.02973138369283526,-0.0738934874534607
1137,-0.17031358647382377,-0.13480255007743835
1138,-0.25120684896060086,-0.09702342748641968
1139,-0.14293787051177326,-0.08486329019069672
1140,-0.131920265838018,-0.1378219872713089
1141,-0.01201318675284048,-0.1214318722486496
1142,-0.15595821418674854,-0.09732595831155777
1143,-0.10992215778414269,-0.10262289643287659
1144,-0.07209614706363357,-0.1035577803850174
1145,-0.061934379630020756,-0.055020321160554886
1146,-0.06951591965320318,-0.09009608626365662
1147,-0.12029306860875022,-0.11029112339019775
1148,-0.22439546601632765,-0.13896341621875763
1149,-0.11767494368858165,-0.12862049043178558
1150,-0.13758338258014105,-0.10003076493740082
1151,-0.15125632042210194,-0.13044923543930054
1152,-0.24282230122990103,-0.11242121458053589
1153,-0.07593362941025249,-0.10215039551258087
1154,-0.0991172319385559,-0.1344497799873352
1155,-0.08803445638257923,-0.13573552668094635
1156,-0.08908637669286273,-0.1417224258184433
1157,-0.04939009593979192,-0.11111533641815186
1158,-0.14050989269244057,-0.25746437907218933
1159,-0.07707742355176392,-0.13614435493946075
1160,-0.1464770807991515,-0.13269098103046417
1161,-0.13241991521029356,-0.11016745865345001
1162,-0.07462143556295717,-0.12472820281982422
1163,-0.1033003552606326,-0.09701614081859589
1164,-0.09379257240123001,-0.09677879512310028
1165,-0.1307849626876348,-0.11141051352024078
1166,-0.20675069327323387,-0.1098412424325943
1167,-0.17340655328693944,-0.10043388605117798
1168,-0.11527482154903146,-0.10585972666740417
1169,-0.1113010674105757,-0.08587624132633209
1170,-0.05875609885566007,-0.10788942873477936
1171,-0.15114926500771614,-0.13402771949768066
1172,-0.10247238558409506,-0.11188812553882599
1173,-0.11360714097939278,-0.14044438302516937
1174,-0.13338220178987772,-0.14382576942443848
1175,-0.17155139947651227,-0.08395171165466309
1176,-0.1259240158435477,-0.11298704147338867
1177,-0.03648701588267221,-0.13025550544261932
1178,-0.052398473704830965,-0.13051272928714752
1179,-0.12843612518379333,-0.13032042980194092
1180,-0.12075748244751254,-0.1359878033399582
1181,-0.1470914803608381,-0.13870249688625336
1182,-0.09803917316083147,-0.13789792358875275
1183,-0.09232526496163067,-0.13165514171123505
1184,-0.11792146764303872,-0.1202453225851059
1185,0.01277582511555378,-0.10959625244140625
1186,-0.13992771611528051,-0.13285811245441437
1187,-0.1017621132849319,-0.10066421329975128
1188,-0.07848267367061922,-0.10336634516716003
1189,-0.16437445607187667,-0.10067620873451233
1190,-0.1227098162158839,-0.10503797233104706
1191,-0.14534637668804978,-0.13034556806087494
1192,-0.10231043285198096,-0.13267715275287628
1193,-0.11719244861398784,-0.1375282257795334
1194,-0.1469692790147617,-0.05805964022874832
1195,-0.16697539698480743,-0.11217580735683441
1196,-0.16984448446711173,-0.10756699740886688
1197,-0.08622133565209682,-0.10820877552032471
1198,-0.12707234960522845,-0.10350604355335236
1199,-0.14236164772965199,-0.11817052960395813
1200,-0.08959258593512119,-0.12901514768600464
1201,-0.08979855634552636,-0.1026805192232132
1202,-0.09822091839920738,-0.10405038297176361
1203,-0.06286083648497007,-0.10155266523361206
1204,-0.18646324363282543,-0.11258876323699951
1205,-0.10364473060900128,-0.13504663109779358
1206,-0.10717398819509207,-0.09699474275112152
1207,-0.11715519283066103,-0.1295057088136673
1208,-0.10531064643100868,-0.12517480552196503
1209,-0.13530713740563027,-0.10571058094501495
1210,-0.3281805297134822,-0.1267562210559845
1211,-0.23404256886802105,-0.09818248450756073
1212,-0.10768695933231479,-0.09873494505882263
1213,-0.13458310958200118,-0.10055838525295258
1214,-0.26110480147811693,-0.1326954960823059
1215,-0.26110480147811693,-0.1243906021118164
1216,-0.26110480147811693,-0.13231776654720306
1217,-0.26110480147811693,-0.12378594279289246
1218,-0.19303533018518793,-0.10720224678516388
1219,0.03416050213927077,-0.09938870370388031
1220,-0.15143215940072877,-0.12998169660568237
1221,-0.16622539706725145,-0.0877310112118721
1222,-0.10006969059698817,-0.144600972533226
1223,-0.04712319144971333,-0.12955090403556824
1224,-0.10910260779579878,-0.11394393444061279
1225,-0.12319499109243631,-0.11905136704444885
1226,0.011123991623129242,-0.10741165280342102
1227,-0.10481510291938366,-0.12118679285049438
1228,-0.10801471515501121,-0.11986380815505981
1229,-0.14709476029582955,-0.11447805166244507
1230,-0.22093457011878148,-0.10390308499336243
1231,-0.1184886408943774,-0.1140362024307251
1232,-0.19188241520995933,-0.10070079565048218
1233,-0.11111222753020741,-0.11048933863639832
1234,-0.18055262846280581,-0.10089650750160217
1235,-0.07836021088044928,-0.10432226955890656
1236,-0.07647467013606146,-0.10527117550373077
1237,-0.1716997036385623,-0.0996154397726059
1238,-0.0917249001942372,-0.1056203544139862
1239,-0.10086219300547503,-0.10680991411209106
1240,-0.10681935116605266,-0.10833346843719482
1241,-0.08811357887233676,-0.11013714969158173
1242,-0.05673496369731406,-0.1168251633644104
1243,-0.09041044842067963,-0.12070763111114502
1244,-0.09670246298785729,-0.10635747015476227
1245,-0.13753904998055552,-0.1835295706987381
1246,-0.14061578943413922,-0.10058070719242096
1247,-0.11963189432196815,-0.11765137314796448
1248,-0.12353720952703344,-0.1074414998292923
1249,-0.06379655083759452,-0.11382320523262024
1250,-0.07848267367061922,-0.14023356139659882
1251,-0.07830561065828183,-0.1006205826997757
1252,-0.09950990908320267,-0.11530974507331848
1253,-0.11602007387952554,-0.11803944408893585
1254,-0.07112863754409018,-0.10243788361549377
1255,-0.09755620273334034,-0.11228188872337341
1256,-0.009997137870495706,-0.11207662522792816
1257,-0.005685823755836483,-0.0997190773487091
1258,-0.07988378227735671,-0.12885014712810516
1259,-0.16930423995740573,-0.09689796715974808
1260,-0.09147440704308757,-0.09884873777627945
1261,-0.13396783655936575,-0.11621598899364471
1262,-0.11083302306406016,-0.11515951156616211
1263,-0.05274788779391115,-0.1018456369638443
1264,-0.13306140988712692,-0.10934758186340332
1265,-0.12325782086163849,-0.12215249240398407
1266,-0.0699712007744259,-0.1190311461687088
1267,-0.1328520822968845,-0.12691810727119446
1268,-0.11325407855682573,-0.13656772673130035
1269,-0.08162424531748501,-0.1397252231836319
1270,-0.07737523808384092,-0.10632951557636261
1271,-0.10477021178014378,-0.11003005504608154
1272,-0.008388139616030174,-0.11525383591651917
1273,-0.09047415165083061,-0.11716142296791077
1274,-0.18641858422812302,-0.13036973774433136
1275,-0.2204204165412267,-0.11072812974452972
1276,-0.1276663624695316,-0.10700006783008575
1277,-0.2137688569263449,-0.11660084128379822
1278,-0.03715623551724129,-0.11509405076503754
1279,-0.14948889298887363,-0.10501794517040253
1280,-0.10838916845795729,-0.11863657832145691
1281,-0.09332813479482283,-0.12714406847953796
1282,-0.08819418683989838,-0.1152418851852417
1283,-0.018236803980006183,-0.09747493267059326
1284,-0.14771091272132497,-0.0968957245349884
1285,-0.10912267957188777,-0.11650420725345612
1286,-0.102638919529757,-0.13328956067562103
1287,-0.12023897344903614,-0.09748434275388718
1288,-0.17653063788909537,-0.10711202025413513
1289,-0.10699920687666177,-0.1034170389175415
1290,-0.0844870700253672,-0.11627757549285889
1291,-0.10211394573187717,-0.10397584736347198
1292,-0.12350782677606836,-0.13036322593688965
1293,-0.08954259663605765,-0.0716182142496109
1294,-0.1896788812030036,-0.12432889640331268
1295,-0.09619438798547689,-0.135487899184227
1296,-0.06523293062931251,-0.10539153218269348
1297,-0.08088146482205696,-0.10364726185798645
1298,-0.08279768365405504,-0.1268465220928192
1299,-0.11627507099937719,-0.1358187198638916
1300,-0.13237219572131467,-0.1094096302986145
1301,-0.0942624825078675,-0.10326507687568665
1302,-0.11135505561588788,-0.12304568290710449
1303,-0.1205443044988019,-0.12201972305774689
1304,-0.12106646183076515,-0.12161040306091309
1305,-0.11572930051223997,-0.12567460536956787
1306,-0.12474109421667628,-0.1267920434474945
1307,-0.11860818026422887,-0.1306791752576828
1308,-0.065144610060992,-0.13215650618076324
1309,-0.035092490913562494,-0.12934677302837372
1310,-0.09002591169439933,-0.09826047718524933
1311,-0.14729636934340187,-0.09658779203891754
1312,-0.14434261556817515,-0.11288997530937195
1313,-0.09331474766885228,-0.11517496407032013
1314,-0.06939149009042062,-0.1131153553724289
1315,-0.11403139344024349,-0.09704545140266418
1316,-0.11493737446914108,-0.11444371938705444
1317,-0.15963848544640405,-0.07876932621002197
1318,-0.0713615129284832,-0.1304050087928772
1319,-0.09900518531874831,-0.14013096690177917
1320,-0.1456021997335605,-0.1320580542087555
1321,-0.11677592063771845,-0.1307530701160431
1322,-0.11944042217493099,-0.1312095671892166
1323,-0.17226280668071775,-0.12160332500934601
1324,-0.12957744749023872,-0.10632593929767609
1325,-0.09856699907609517,-0.10006782412528992
1326,-0.10280351641236239,-0.11527274549007416
1327,-0.11272154070596742,-0.12637533247470856
1328,-0.0792704641435115,-0.1177596002817154
1329,-0.11149758424023558,-0.12581408023834229
1330,-0.11636069988191668,-0.09794273972511292
1331,-0.1421994335534444,-0.1043161004781723
1332,-0.12165368309054796,-0.0971556156873703
1333,-0.1318619638051627,-0.1220184713602066
1334,-0.15232368970154808,-0.10150758922100067
1335,-0.10974283090363184,-0.10896292328834534
1336,-0.10803376492237098,-0.10826694965362549
1337,-0.125699441309124,-0.11381451785564423
1338,-0.1333409055069238,-0.11012150347232819
1339,-0.08719132889052866,-0.1254839450120926
1340,-0.10488793292516303,-0.13372138142585754
1341,-0.13898594101321532,-0.11142797768115997
1342,-0.11016532455876249,-0.1028585433959961
1343,-0.09469826821838923,-0.10613009333610535
1344,-0.14717577825526512,-0.11141598224639893
1345,-0.07464118647584046,-0.11412449181079865
1346,-0.07558107799205004,-0.10430507361888885
1347,-0.1406799739590987,-0.11474883556365967
1348,-0.11643483710816364,-0.11400139331817627
1349,-0.11650400689663372,-0.11370980739593506
1350,-0.12180098901151364,-0.12500669062137604
1351,-0.1149351700200798,-0.132812038064003
1352,-0.01832773898926192,-0.09830453991889954
1353,-0.06949010204896794,-0.13521379232406616
1354,-0.131301956498751,-0.1280306875705719
1355,-0.12380033518142912,-0.11449839174747467
1356,-0.10603733028895153,-0.1343613713979721
1357,-0.024740332760753908,-0.13763071596622467
1358,-0.13934359059124143,-0.10644134879112244
1359,-0.12735075191336148,-0.11381818354129791
1360,-0.04238764269993704,-0.12211988866329193
1361,-0.032392450805364695,-0.10794760286808014
1362,-0.13625992881109067,-0.11495766043663025
1363,-0.09195515519578376,-0.09790188074111938
1364,-0.03366193419483657,-0.13619202375411987
1365,-0.11935405055348945,-0.08718734979629517
1366,-0.16918780226520924,-0.07815749943256378
1367,-0.11251943847976413,-0.10979124903678894
1368,-0.1561963243949232,-0.10258710384368896
1369,-0.13372854391085903,-0.10688789188861847
1370,-0.04243533247935985,-0.1262800693511963
1371,-0.09830001117940883,-0.13894140720367432
1372,-0.16648095272675745,-0.10381487011909485
1373,-0.10169201061640086,-0.11558297276496887
1374,-0.0962860419659898,-0.10313566029071808
1375,-0.1320745416208405,-0.12817104160785675
1376,-0.16657531621878502,-0.1284191608428955
1377,-0.1497466887489082,-0.10379855334758759
1378,-0.15623491116636248,-0.11942756175994873
1379,-0.08370142458242408,-0.13218779861927032
1380,-0.13464326549115596,-0.09995166957378387
1381,-0.12669418854968334,-0.14192423224449158
1382,-0.09486167671875134,-0.1278647929430008
1383,-0.11719633462392336,-0.11328215897083282
1384,-0.14885793926253815,-0.11996510624885559
1385,-0.09341385280603057,-0.1012357771396637
1386,-0.10899659815778705,-0.10017117112874985
1387,-0.09644849381864608,-0.1058868020772934
1388,-0.07893863811163183,-0.1413494050502777
1389,-0.13153752951083625,-0.08495339751243591
1390,-0.09258881249172271,-0.08568866550922394
1391,-0.16115208037437911,-0.14420916140079498
1392,-0.260489403675346,-0.11308124661445618
1393,-0.27817923393119365,-0.1284339427947998
1394,-0.12587925542635459,-0.12407130002975464
1395,-0.1345189725923314,-0.11778728663921356
1396,-0.10839193738858413,-0.12183623015880585
1397,-0.053876191372881445,-0.12043599784374237
1398,-0.06132088918075026,-0.10410867631435394
1399,-0.13641565442024997,-0.13855114579200745
1400,-0.12007684840149677,-0.13648095726966858
1401,-0.0556793296925203,-0.1397879719734192
1402,-0.00047701366149667523,-0.1279342621564865
1403,-0.14022432443938057,-0.13987131416797638
1404,-0.15638315590930035,-0.1325722485780716
1405,-0.10795211712034647,-0.13463881611824036
1406,-0.08275859776207359,-0.10487303137779236
1407,-0.14116956961759614,-0.12055480480194092
1408,-0.15487809356583201,-0.10200232267379761
1409,-0.09137217051869825,-0.11144544184207916
1410,-0.09908011876109829,-0.12071426212787628
1411,-0.11392919256732147,-0.12015478312969208
1412,-0.13837433414980044,-0.11458492279052734
1413,-0.13423976218427291,-0.1407039612531662
1414,-0.09270268327827373,-0.10691937804222107
1415,-0.06805789347892384,-0.13981297612190247
1416,-0.0698134133220745,-0.12667857110500336
1417,-0.10714675047407611,-0.1086774468421936
1418,-0.13840642047036897,-0.13195933401584625
1419,-0.09265691273617382,-0.1423717439174652
1420,-0.058370278676557016,-0.1231728047132492
1421,-0.11287694545192105,-0.12144480645656586
1422,-0.09435316795685214,-0.12064017355442047
1423,-0.1655112922353537,-0.10776787996292114
1424,-0.07741518555294875,-0.14924786984920502
1425,-0.03321422901041475,-0.10390600562095642
1426,-0.1878452489950022,-0.1326972395181656
1427,-0.08896125786837908,-0.1373273879289627
1428,-0.11509983226370858,-0.10752013325691223
1429,-0.06996063605628314,-0.1109546571969986
1430,-0.13393717035557795,-0.11585572361946106
1431,-0.15135939475597276,-0.11104372143745422
1432,-0.04146766847012484,-0.11834947764873505
1433,-0.13553140296067073,-0.11912044882774353
1434,-0.12023218778642702,-0.11779040098190308
1435,-0.1125653397439108,-0.1179594099521637
1436,-0.1330222229826548,-0.11408090591430664
1437,-0.1404265098523409,-0.13948142528533936
1438,-0.10278277320030596,-0.11534708738327026
1439,-0.12452742308933468,-0.1447443962097168
1440,-0.1552184521822184,-0.12466457486152649
1441,-0.11490976834962971,-0.11746737360954285
1442,-0.10159759364717233,-0.13460008800029755
1443,-0.128669321431392,-0.10348892211914062
1444,-0.10640381548895642,-0.1255868822336197
1445,-0.09384200316063922,-0.1125933825969696
1446,-0.12312077662134352,-0.11946360766887665
1447,-0.13059457196843902,-0.09994198381900787
1448,-0.10275507795212634,-0.10131369531154633
1449,-0.1127277678289222,-0.10506242513656616
1450,-0.16415473013700557,-0.13173219561576843
1451,-0.13488791180166865,-0.12745670974254608
1452,-0.08482076181736882,-0.0978185385465622
1453,-0.10353012302545943,-0.10194502770900726
1454,-0.0773556594863829,-0.1026020348072052
1455,-0.12344499700686619,-0.0984068214893341
1456,-0.09637672147306323,-0.1006292998790741
1457,-0.09125724801386192,-0.11741741001605988
1458,-0.12992575044192145,-0.11476410925388336
1459,-0.09599126375054437,-0.101641446352005
1460,-0.07747791430966025,-0.1331334412097931
1461,-0.10683134194288735,-0.12837105989456177
1462,-0.1425366786083534,-0.13577665388584137
1463,-0.13220846041583567,-0.14142723381519318
1464,-0.1012447273076754,-0.12173084914684296
1465,-0.14707727919303093,-0.12341032922267914
1466,-0.09666734035065717,-0.11717262864112854
1467,-0.11644758844963403,-0.1315481960773468
1468,-0.11395117763882213,-0.14248590171337128
1469,-0.11335980892501028,-0.13736025989055634
1470,-0.12172478400016336,-0.10327808558940887
1471,-0.1087236980594404,-0.11048896610736847
1472,-0.09831383206489817,-0.11069357395172119
1473,-0.11596742260423705,-0.12185825407505035
1474,-0.1777770963726037,-0.13540324568748474
1475,-0.12751761860605154,-0.12268669903278351
1476,-0.10537039829020076,-0.1368471086025238
1477,-0.12219581712802075,-0.13848112523555756
1478,-0.13054247329089366,-0.12102095782756805
1479,-0.1363842514194713,-0.10109418630599976
1480,-0.1468776369180712,-0.10201957821846008
1481,-0.08406054775443185,-0.11894544959068298
1482,-0.0972354345982344,-0.11486704647541046
1483,-0.12422713078028044,-0.13348881900310516
1484,-0.12004678827265303,-0.13806553184986115
1485,-0.11266087379244802,-0.1362510323524475
1486,-0.09222785921106028,-0.12281408905982971
1487,-0.09725437146928105,-0.11385132372379303
1488,-0.11497870046165112,-0.11851604282855988
1489,-0.09804501405955718,-0.101593017578125
1490,-0.10364083865715454,-0.10442933440208435
1491,-0.14946781702978906,-0.1010989248752594
1492,-0.17718174063636566,-0.10227249562740326
1493,-0.13789635492773109,-0.12257182598114014
1494,-0.141262869507516,-0.1381300687789917
1495,-0.14818667561051063,-0.13557933270931244
1496,-0.15009815873926927,-0.13307368755340576
1497,-0.05373090570172934,-0.13512952625751495
1498,-0.10495230759128146,-0.1367555409669876
1499,-0.1518224003617768,-0.13357582688331604
1500,-0.08752288159449237,-0.13457852602005005
1501,-0.10140579469501827,-0.13785500824451447
1502,-0.052047877175418714,-0.13846620917320251
1503,-0.13007140451156898,-0.12878169119358063
1504,-0.12798365458657596,-0.09985384345054626
1505,-0.17609891644584566,-0.09688569605350494
1506,-0.10481028997129838,-0.10794730484485626
1507,-0.12382191620296706,-0.11194409430027008
1508,-0.10298383559204638,-0.12698684632778168
1509,-0.10898805368945788,-0.11950242519378662
1510,-0.10524696102659134,-0.11391083896160126
1511,-0.0674173138564178,-0.13229362666606903
1512,-0.16219277047246364,-0.12156856060028076
1513,-0.07246392165837243,-0.12508079409599304
1514,-0.12030176162485981,-0.13910993933677673
1515,-0.10201713417242841,-0.10180510580539703
1516,-0.09789413110803923,-0.10115993022918701
1517,-0.10381723023352449,-0.09875562787055969
1518,-0.12068746296573853,-0.11460407078266144
1519,-0.1253653216995148,-0.13735094666481018
1520,-0.1375569826686066,-0.1352464109659195
1521,-0.1254649081315016,-0.13825255632400513
1522,-0.12047493862726168,-0.13153859972953796
1523,-0.14076213870739904,-0.13379552960395813
1524,-0.06918409362132352,-0.09928088635206223
1525,-0.12612298668253993,-0.11057744920253754
1526,-0.12265856723164248,-0.10588337481021881
1527,-0.10413441539616694,-0.10399696230888367
1528,-0.12802445769089893,-0.09794574975967407
1529,-0.11137100370559269,-0.10277143120765686
1530,-0.13272001737818886,-0.09624195098876953
1531,-0.10181232243471046,-0.1268155574798584
1532,-0.11647157000330341,-0.13665370643138885
1533,-0.10477831060513174,-0.07491670548915863
1534,-0.1187389439043681,-0.11114300787448883
1535,-0.10617320397273686,-0.1357143521308899
1536,-0.0893759913874611,-0.1129126101732254
1537,-0.15413686390923143,-0.11287142336368561
1538,-0.18801530649401546,-0.12021619081497192
1539,-0.10273680657513591,-0.11391773819923401
1540,-0.10506917310108554,-0.09957435727119446
1541,-0.11024716250194591,-0.10277983546257019
1542,-0.115329451480755,-0.11227412521839142
1543,-0.10281521603554748,-0.126417338848114
1544,-0.08544135879245413,-0.12949688732624054
1545,-0.11430175040058951,-0.13508032262325287
1546,-0.08554457573219414,-0.13523758947849274
1547,-0.09103712397093931,-0.12256133556365967
1548,-0.11706431724051747,-0.11765655875205994
1549,-0.10264601417174937,-0.13648368418216705
1550,-0.11219724428596625,-0.09779614210128784
1551,-0.10802943326909421,-0.12332852184772491
1552,-0.1051493532510396,-0.10438056290149689
1553,-0.09680971448531325,-0.10446833074092865
1554,-0.10480484718062416,-0.10728925466537476
1555,-0.12054879658368148,-0.11415663361549377
1556,-0.11077205905497993,-0.12387293577194214
1557,-0.1179430248969318,-0.07965490967035294
1558,-0.1382760430544588,-0.08417533338069916
1559,-0.11144613323101281,-0.11244186758995056
1560,-0.1158605751567438,-0.10477045178413391
1561,-0.1107083379990953,-0.11171327531337738
1562,-0.10084259658228335,-0.11501304805278778
1563,-0.10078873909901793,-0.10317602753639221
1564,-0.07399941252917991,-0.11819815635681152
1565,-0.09315006165757864,-0.10907557606697083
1566,-0.11249546880991719,-0.10346972942352295
1567,-0.09780961336289722,-0.13122044503688812
1568,-0.0982652450568817,-0.11652170121669769
1569,-0.1110752926100863,-0.13115133345127106
1570,-0.10812195476864472,-0.12766392529010773
1571,-0.1297602325630775,-0.12539401650428772
1572,-0.1145923098590713,-0.12467095255851746
1573,-0.10410177053594405,-0.13311977684497833
1574,-0.11567632243183457,-0.1329725831747055
1575,-0.09041694292963916,-0.10545556247234344
1576,-0.12747002983911943,-0.10483838617801666
1577,-0.12391689765376117,-0.1160656064748764
1578,-0.11176615268530549,-0.11371327936649323
1579,-0.11391849712713195,-0.11773952841758728
1580,-0.07559418584819341,-0.12810546159744263
1581,-0.050296659275988725,-0.1316150277853012
1582,-0.06568862174240916,-0.13458144664764404
1583,-0.08584078594824271,-0.10297107696533203
1584,-0.07570560856732328,-0.126002699136734
1585,-0.16056359942941845,-0.10878296196460724
1586,-0.1403288842510555,-0.13099853694438934
1587,-0.10263437990958768,-0.1290353387594223
1588,-0.1037264556558716,-0.12439483404159546
1589,-0.1782594369575059,-0.10364528000354767
1590,-0.11718361299200905,-0.10954251885414124
1591,-0.09642416169221493,-0.11149358749389648
1592,-0.11761111567829512,-0.1154140830039978
1593,-0.1494425757909418,-0.11926104128360748
1594,-0.10784618472718055,-0.11260814964771271
1595,-0.08594459113719316,-0.1025955080986023
1596,-0.09913169455045662,-0.10232439637184143
1597,-0.08794037216037881,-0.12211930751800537
1598,-0.12561745481816017,-0.13235290348529816
1599,-0.12011569661702957,-0.10220278799533844
1600,-0.10827620084191115,-0.1204080879688263
1601,-0.1198429688341082,-0.11945371329784393
1602,-0.11485411640917693,-0.11959123611450195
1603,-0.14206404116446758,-0.12142828106880188
1604,-0.07737740688143491,-0.10402755439281464
1605,-0.053724268586900624,-0.0512787327170372
1606,-0.11946527718954918,-0.14073006808757782
1607,-0.11368735678081414,-0.10727860033512115
1608,-0.11745152188493393,-0.11678142845630646
1609,-0.12025193275739911,-0.11147679388523102
1610,-0.1308551544848341,-0.10268968343734741
1611,-0.10627394313549965,-0.10200382769107819
1612,-0.10981679581445354,-0.10485294461250305
1613,-0.10179320730632731,-0.13266460597515106
1614,-0.11937576823898538,-0.10365022718906403
1615,-0.12738945158111387,-0.12769676744937897
1616,-0.09917335328999477,-0.12915979325771332
1617,-0.11430650392956264,-0.1223490834236145
1618,-0.12154290209782946,-0.12288686633110046
1619,-0.10726113226499173,-0.11097753047943115
1620,-0.0936623613588339,-0.10969787836074829
1621,-0.1114553729029543,-0.10967600345611572
1622,-0.12229158885300662,-0.12557601928710938
1623,-0.11495633510783261,-0.09908713400363922
1624,-0.12365382547656643,-0.09701021760702133
1625,-0.11494188437975433,-0.10367158055305481
1626,-0.11120970458371239,-0.09548807144165039
1627,-0.13270526955454978,-0.09892728924751282
1628,-0.14043734195648838,-0.10040128231048584
1629,-0.11318803421365548,-0.1381053328514099
1630,-0.13671152594735922,-0.12598320841789246
1631,-0.14057028033613284,-0.1392894983291626
1632,-0.11024637222775413,-0.10930228233337402
1633,-0.13101404119076054,-0.1300409436225891
1634,-0.17582088847811925,-0.10128669440746307
1635,-0.04896875501543725,-0.11499948799610138
1636,-0.1133403551076878,-0.12258569896221161
1637,-0.15185115921206416,-0.12299275398254395
1638,-0.11237663652750048,-0.1180228590965271
1639,-0.12068385028371896,-0.10769297182559967
1640,-0.09540534971122919,-0.10325370728969574
1641,-0.10271055521138188,-0.12031130492687225
1642,-0.1326111972161718,-0.11889468133449554
1643,-0.12563747905895942,-0.12684336304664612
1644,-0.14301017168745436,-0.12986820936203003
1645,-0.18361441212585783,-0.10629093647003174
1646,-0.12865354565711248,-0.13079360127449036
1647,-0.1554732888704672,-0.13431963324546814
1648,-0.17632568948741942,-0.10302734375
1649,-0.1921257245904483,-0.09861945360898972
1650,0.01000767882099364,-0.10334224998950958
1651,-0.10820895623267521,-0.12492839992046356
1652,-0.1004848935270563,-0.13869023323059082
1653,-0.1167351710105964,-0.0531143844127655
1654,-0.11636894131277381,-0.1296783834695816
1655,-0.15856425920141418,-0.13748258352279663
1656,-0.07919147831771192,-0.11486171185970306
1657,-0.10225234472792948,-0.09505578875541687
1658,-0.10402541103490215,-0.13686871528625488
1659,-0.09724283821961002,-0.12495586276054382
1660,-0.0815547011886083,-0.12612643837928772
1661,-0.14903558458217475,-0.10824918746948242
1662,-0.11531210704191434,-0.13094134628772736
1663,-0.1097276671462076,-0.13407140970230103
1664,-0.08423683831831111,-0.11273029446601868
1665,-0.10940615033028839,-0.14091257750988007
1666,-0.10276266577274967,-0.1362261176109314
1667,-0.05253393739674237,-0.13588370382785797
1668,-0.10510008886514446,-0.13311994075775146
1669,-0.10693583045162769,-0.062368422746658325
1670,-0.10124760319270415,-0.13409943878650665
1671,-0.13185037113637954,-0.13231898844242096
1672,-0.1518016274401643,-0.13041000068187714
1673,-0.1138697734551575,-0.11662325263023376
