Date,Close Price,pct_change,log_ret,edge_count,node_count,degree,transitivity,centrality,average_clustering,number_connected_components,density
2016-07-17 02:00:00,11.508333333333333,-0.0069034948942900964,-0.00692743425562492,1188,2191,1.0844363304427203,3.483430482339007e-05,0.577264342409,0.0009132474072935661,1215,0.0004951764065948494
2016-07-17 03:00:00,11.578333333333333,0.006082548877624827,0.006064124849488373,1264,2246,1.1255565449688334,0,0.601389143294,0.0,1293,0.0005013614899638456
2016-07-17 04:00:00,11.432500000000005,-0.012595364905714446,-0.012675358926661051,1870,3445,1.0856313497822931,0,0.703786302563,0.0,1901,0.00031522396915862174
2016-07-17 05:00:00,11.3225,-0.009621692543188565,-0.009668280101841729,908,1631,1.1134273451870018,0.0001165863516244365,0.548064517893,0.001693381215147003,941,0.0006830842608509214
2016-07-17 06:00:00,11.238333333333333,-0.0074335762125562485,-0.007461342929796277,798,1460,1.093150684931507,0.00014407145944388418,0.557008564977,0.002054794520547945,830,0.0007492465283971946
2016-07-17 07:00:00,11.361666666666665,0.010974343763903384,0.010914562628203228,658,1224,1.0751633986928104,0.00010220072221843701,0.618170751094,0.0017701525054466232,708,0.0008791197045730257
2016-07-17 08:00:00,11.395,0.002933841865923492,0.002929546551008855,583,1114,1.0466786355475763,0.0008292790800530739,0.679296276924,0.008521328524544045,624,0.0009404120714713174
2016-07-17 09:00:00,11.429166666666667,0.002998391107210674,0.0029939048979645837,890,1635,1.0886850152905199,9.262975885386112e-05,0.626015850233,0.002516382699868938,931,0.0006662698991986046
2016-07-17 10:00:00,11.435833333333335,0.0005833029529713762,0.0005831328979293282,2551,4582,1.1134875600174596,3.974325854976849e-06,0.702501652351,0.0003055434308162374,2594,0.0002430664833044007
2016-07-17 11:00:00,11.438333333333334,0.00021861109086929176,0.00021858719894707332,919,1676,1.0966587112171837,0.00039261234438646143,0.677396433074,0.004985415009281358,954,0.0006547216186371246
2016-07-17 12:00:00,11.387500000000005,-0.004444120646947214,-0.004454025106411574,1310,2334,1.1225364181662383,9.4502079045739e-05,0.485867413057,0.002799200228506141,1343,0.0004811557728959444
2016-07-17 13:00:00,11.4075,0.0017563117453345267,0.001754771233343444,1014,1861,1.0897367006985492,4.371393600279769e-05,0.618705055449,0.0007262306026411346,1045,0.0005858799466121232
2016-07-17 14:00:00,11.436666666666667,0.0025567974285922728,0.00255353438282846,1134,2046,1.1085043988269794,9.022556390977444e-05,0.571248722991,0.002117953730856957,1167,0.0005420559407466893
2016-07-17 15:00:00,11.384999999999998,-0.004517633343048888,-0.004527868686546199,1144,2082,1.0989433237271855,0.000135666802333469,0.520466999454,0.001681116132171259,1185,0.0005280842497487676
2016-07-17 16:00:00,11.3575,-0.0024154589371978567,-0.002418380864281477,2117,3864,1.0957556935817805,2.9334115576415372e-05,0.703736667574,0.0013863884825707404,2156,0.0002836540754806577
2016-07-17 17:00:00,11.35,-0.0006603565925598076,-0.0006605747240095994,964,1743,1.1061388410786002,0.00044732721986132855,0.62071771093,0.010118738923479408,998,0.0006349821131335248
2016-07-17 18:00:00,11.252500000000005,-0.008590308370043931,-0.008627417742460786,1065,1965,1.083969465648855,0,0.614974459602,0.0,1100,0.0005519192798619424
2016-07-17 19:00:00,11.148333333333332,-0.00925720210323655,-0.009300316282689014,3059,5741,1.0656680020902283,0,0.706353932537,0.0,3082,0.0001856564463571826
2016-07-17 20:00:00,11.068333333333333,-0.0071759605322170295,-0.007201831577694495,903,1642,1.099878197320341,0.00013821700069108501,0.573570160623,0.0020300446609825416,942,0.000670248749128788
2016-07-17 21:00:00,11.096666666666666,0.00255985544345716,0.002556584594256339,1012,1805,1.1213296398891968,6.502796202367018e-05,0.612307811291,0.0027729989794430675,1038,0.000621579622998446
2016-07-17 22:00:00,11.233333333333334,0.012316010814058531,0.012240785771382878,2905,5354,1.0851699663802765,3.696238215160491e-06,0.708516546586,0.0002801643630930146,2934,0.00020272183194101933
2016-07-17 23:00:00,11.25,0.0014836795252224366,0.0014825799602227185,1041,1925,1.0815584415584416,9.030024832568289e-05,0.617948588844,0.0021138336212227836,1071,0.0005621405621405621
2016-07-18 00:00:00,11.277500000000002,0.002444444444444693,0.0024414616499846,809,1466,1.1036834924965893,0.00017225539733578318,0.51903749651,0.0018192062726943758,841,0.0007533675716700269
2016-07-18 01:00:00,11.3525,0.006650410108623328,0.006628393689555256,911,1634,1.1150550795593634,3.950175124430517e-05,0.613861611805,0.0008199934400524796,941,0.0006828261356762789
2016-07-18 02:00:00,11.491666666666665,0.01225868017323628,0.01218415102128656,2629,4956,1.0609362389023407,1.0466610205119394e-05,0.706802557521,0.0012154879472744667,2667,0.00021411427626686995
