Date,Close Price,pct_change,log_ret,edge_count,node_count,degree,transitivity,centrality,average_clustering,number_connected_components,density
2016-03-04 16:00:00,9.495833333333334,0.006358738850128054,0.006338607365745208,153,331,0.9244712990936556,0,0.704665491822,0.0,182,0.0028014281790716836
2016-03-04 17:00:00,9.534166666666668,0.004036858271171617,0.004028732021159165,898,1630,1.101840490797546,0.00011189437171310283,0.527006824238,0.0016362666226982414,937,0.000676390724860372
2016-03-04 18:00:00,9.349166666666667,-0.01940389826064137,-0.01959462515597909,1760,3358,1.0482430017867779,1.7172467383044763e-05,0.705355320511,0.001999717630175835,1791,0.00031225588376132795
2016-03-04 19:00:00,9.485,0.014528924146536726,0.014424390618104075,767,1410,1.0879432624113474,0,0.547650440085,0.0,805,0.0007721385822649734
2016-03-04 20:00:00,9.459166666666668,-0.002723598664558069,-0.002727314407729775,1005,1822,1.1031833150384194,2.8211928003159734e-05,0.569909602834,0.0007336260519575558,1043,0.0006058118149579458
2016-03-04 21:00:00,9.706666666666667,0.026165095586291987,0.02582864568112786,916,1630,1.123926380368098,0.00017491181529312306,0.52856338601,0.0032730180049465193,945,0.0006899486681203795
2016-03-04 22:00:00,9.919999999999998,0.02197802197802168,0.021739986636406083,460,862,1.0672853828306264,0.00025131942699170643,0.500300825858,0.002321306477465057,487,0.001239588133368904
2016-03-04 23:00:00,9.995,0.007560483870967748,0.007532046655581936,746,1344,1.1101190476190477,0.00012399768537653963,0.572282238718,0.0017369350841111638,768,0.0008265964613693578
2016-03-05 00:00:00,9.979166666666666,-0.0015841253960313662,-0.0015853814493391738,637,1174,1.0851788756388416,0.00035659099013431595,0.52818370648,0.005396978057162067,665,0.0009251311812777848
2016-03-05 01:00:00,9.945,-0.003423799582463416,-0.003429674197088506,771,1362,1.13215859030837,6.0048038430744594e-05,0.494164224981,0.0014689055437954116,808,0.0008318578914830052
2016-03-05 02:00:00,9.9725,0.002765208647561579,0.0027613924914891013,621,1116,1.1129032258064515,0.0005429864253393666,0.540744334981,0.006722686552574188,654,0.0009981194850282077
2016-03-05 03:00:00,9.945,-0.002757583354224047,-0.0027613924914891013,1062,1906,1.1143756558237146,3.197578367316486e-05,0.548722964762,0.0010493371891081404,1094,0.000584974097545257
2016-03-05 04:00:00,10.167500000000002,0.022373051784816637,0.022126446493306858,1737,3098,1.1213686249193027,7.572812593082488e-06,0.666897635778,0.0009683666881859264,1773,0.00036208221663522853
2016-03-05 05:00:00,10.200833333333334,0.00327841980165533,0.0032730575001780338,936,1702,1.099882491186839,9.238302000092384e-05,0.514502224888,0.0015673320021146108,986,0.0006466093422615161
2016-03-05 06:00:00,10.448333333333336,0.02426272363369031,0.023973059758401586,909,1714,1.060676779463244,0.00011931592204693093,0.70522876529,0.003114683142200166,947,0.0006191925157403642
2016-03-05 07:00:00,10.3975,-0.004865209762322853,-0.004877083422892614,1174,2175,1.0795402298850574,2.5780947879517038e-05,0.534293136748,0.0009195598479988543,1216,0.0004965686430014064
2016-03-05 08:00:00,10.395833333333334,-0.00016029494269442782,-0.00016030779130193906,883,1609,1.0975761342448727,0.00010224774628925888,0.523936597041,0.003108027549117845,927,0.0006825722227890999
2016-03-05 09:00:00,10.534999999999998,0.013386773547094057,0.013297962412524456,965,1784,1.0818385650224216,9.63020030816641e-05,0.52402838171,0.0022424819039913346,1021,0.0006067518592385988
2016-03-05 10:00:00,10.71,0.016611295681063343,0.016474837203505288,742,1420,1.0450704225352112,0.0003941533913614715,0.565439207815,0.004695523470477844,801,0.0007364837368112834
2016-03-05 11:00:00,10.781666666666665,0.006691565515094755,0.006669276368181709,1203,2191,1.0981287083523505,9.183673469387755e-05,0.568626978792,0.002434335377682361,1255,0.000501428633950845
2016-03-05 12:00:00,10.973333333333334,0.017777090740454637,0.01762092631292056,942,1741,1.0821367030442275,0.00042733520886008335,0.516576192235,0.0057465481784721145,992,0.000621917645427717
2016-03-05 13:00:00,11.016666666666667,0.003948967193195596,0.003941190488826241,1001,1813,1.1042471042471043,0.00021461683740628398,0.568073851426,0.004449543276904911,1052,0.0006094078941761061
2016-03-05 14:00:00,11.4125,0.03593040847201223,0.03529996829150095,800,1512,1.0582010582010581,0.0004630344188918043,0.497836156151,0.0052915824767612455,856,0.000700331607015922
2016-03-05 15:00:00,11.569166666666668,0.01372763782402342,0.01363426733762374,908,1687,1.0764671013633669,6.13195977434388e-05,0.522708468364,0.0011858304871049388,963,0.0006384739628489721
2016-03-05 16:00:00,11.680833333333332,0.009652092487214324,0.009605808628255552,1879,3447,1.090223382651581,2.084163139027576e-05,0.680245998407,0.0010831260091486376,1926,0.00031637358753673275
2016-03-05 17:00:00,11.601666666666668,-0.006777484483127538,-0.006800555934446173,1775,3269,1.0859590088712145,5.563540266122676e-05,0.703350809809,0.0031622131593905846,1810,0.00033230079830820513
2016-03-05 18:00:00,11.7725,0.014724895848297725,0.014617537183052587,675,1288,1.0481366459627328,0.00039378691752351786,0.585739578018,0.0038827020636641382,723,0.0008144029883160318
2016-03-05 19:00:00,12.0325,0.02208536844340614,0.02184501905955472,881,1609,1.0950901180857675,0.00042931616068690585,0.515069289099,0.0064652974658338325,927,0.0006810261928394077
2016-03-05 20:00:00,11.98,-0.004363183045917318,-0.004372729507823968,729,1346,1.0832095096582466,0.00015881418740074113,0.522190290811,0.002972213459273059,770,0.0008053602302291797
2016-03-05 21:00:00,11.788333333333336,-0.015998887033945253,-0.016128250867459837,805,1434,1.1227336122733613,0.00027416038382453733,0.503883450422,0.0034884300111359882,834,0.0007834847259409359
2016-03-05 22:00:00,11.238333333333335,-0.04665629860031095,-0.04777978830140794,890,1650,1.0787878787878789,0,0.682693612011,0.0,925,0.0006542073249168459
2016-03-05 23:00:00,10.6475,-0.052573038706807074,-0.05400543070320385,885,1578,1.1216730038022813,5.6227157717177394e-05,0.517710840238,0.000634518227789229,915,0.0007112701355753211
2016-03-06 00:00:00,10.945833333333335,0.02801909681458881,0.02763374352831693,641,1180,1.0864406779661018,0,0.552421274222,0.0,670,0.0009214933655352855
2016-03-06 01:00:00,11.388333333333335,0.04042634183479255,0.03963057322108332,878,1577,1.1135066582117945,0,0.553651964629,0.0,908,0.0007065397577486006
2016-03-06 02:00:00,11.228333333333332,-0.01404946582760136,-0.014149093820118532,552,1027,1.0749756572541382,0.0001427619682116684,0.523254021511,0.0019821950201697035,587,0.0010477345587272303
2016-03-06 03:00:00,11.031666666666665,-0.01751521448716054,-0.01767042084173687,858,1527,1.1237721021611002,0,0.494880166113,0.0,886,0.0007364168428316515
2016-03-06 04:00:00,11.370833333333335,0.030744825502341918,0.030281672463570605,1795,3204,1.1204744069912609,6.742754909849367e-06,0.672590913967,0.0006242206174273264,1828,0.00034982029565759
2016-03-06 05:00:00,11.211666666666664,-0.013997801392451879,-0.01409669455688789,819,1470,1.1142857142857143,0,0.543394070346,0.0,851,0.0007585335018963338
2016-03-06 06:00:00,11.083333333333336,-0.0114464099895939,-0.011512424375705876,605,1144,1.0576923076923077,0,0.557211740576,0.0,645,0.0009253650985934451
2016-03-06 07:00:00,11.3175,0.021127819548872214,0.020907721894223297,811,1491,1.0878604963112006,6.82407533779173e-05,0.509957870334,0.002012072434607646,853,0.000730107715645101
2016-03-06 08:00:00,11.5475,0.02032250938811564,0.02011876299464665,667,1285,1.0381322957198444,0.00017299541562148602,0.583087079661,0.003112964375869105,716,0.0008085142490029941
2016-03-06 09:00:00,11.616666666666667,0.0059897524716749926,0.005971885215799944,777,1463,1.062200956937799,0,0.55608546771,0.0,823,0.0007265396422283168
2016-03-06 10:00:00,11.5475,-0.005954088952654368,-0.005971885215799944,852,1573,1.0832803560076287,0,0.63334534141,0.0,893,0.0006891096412262269
2016-03-06 11:00:00,11.493333333333334,-0.004690770007938161,-0.004701806195240632,1221,2290,1.0663755458515285,0.00013102582300595074,0.484608983274,0.0039304820076835585,1262,0.000465869613740292
2016-03-06 12:00:00,11.685833333333333,0.016748839907192448,0.016610124823176253,942,1730,1.0890173410404624,0.00015157384172322617,0.567444988247,0.002023955091151623,989,0.0006298538698903774
2016-03-06 13:00:00,11.7475,0.005277044854881341,0.005263170044274901,789,1455,1.0845360824742267,0,0.52381111986,0.0,832,0.0007458982685517379
2016-03-06 14:00:00,11.343333333333335,-0.03440448322338085,-0.035010252150128984,789,1397,1.129563350035791,0.00021304296366433898,0.579699775298,0.004295773802088309,820,0.0008091428008852371
2016-03-06 15:00:00,10.444166666666666,-0.0792682926829269,-0.08258659100927446,470,942,0.9978768577494692,0.001474744992011798,0.541056418873,0.005667143673765888,524,0.0010604429944202649
2016-03-06 16:00:00,10.410833333333334,-0.003191574243995632,-0.0031966781796928245,2018,3674,1.0985302123026675,4.316103175418765e-05,0.682888236932,0.002432168180262883,2068,0.00029908255167510685
2016-03-06 17:00:00,10.3225,-0.008484751460818174,-0.008520951877629468,864,1590,1.0867924528301887,0.00014921475733950087,0.599034001125,0.003565637159575337,901,0.0006839474215419689
2016-03-06 18:00:00,10.7425,0.040687817873577226,0.03988185788890508,1946,3655,1.0648426812585499,4.049386315503886e-06,0.705695979142,0.0003195482128450665,1973,0.0002914183583083059
2016-03-06 19:00:00,10.580833333333333,-0.015049259173066544,-0.015163648373313519,495,952,1.0399159663865547,0.00034172456999658277,0.661109167338,0.0031532245462212102,525,0.0010934973358428545
2016-03-06 20:00:00,10.573333333333332,-0.0007088288572103528,-0.0007090801951621372,800,1440,1.1111111111111112,9.034375799918691e-05,0.523248399755,0.0027787872206240104,834,0.0007721411474017451
2016-03-06 21:00:00,10.523333333333332,-0.004728877679697208,-0.004740094196746814,639,1163,1.0988822012037833,8.679299869810501e-05,0.521769067433,0.0008598452278589854,665,0.0009456817566297619
2016-03-06 22:00:00,10.776666666666666,0.02407348748812144,0.023788289167441246,642,1134,1.1322751322751323,0,0.552983571926,0.0,671,0.0009993602226611934
2016-03-06 23:00:00,11.180833333333332,0.0375038663779772,0.03681769974514815,767,1444,1.0623268698060941,0,0.705410641263,0.0,793,0.0007361932569688802
2016-03-07 00:00:00,11.469166666666665,0.025788179175672662,0.0254612723890606,877,1578,1.111533586818758,4.133483975860453e-05,0.503235035391,0.001270170471691384,910,0.0007048405750277476
2016-03-07 01:00:00,11.264166666666668,-0.01787401002688349,-0.018035679495704397,624,1153,1.0823937554206418,7.212231945379363e-05,0.520536274104,0.0008714800019806764,662,0.0009395779126915294
2016-03-07 02:00:00,11.015833333333333,-0.022046312051490883,-0.022292963904428482,665,1174,1.132879045996593,8.436208205618515e-05,0.569014339056,0.0017036225452249619,692,0.000965796288147138
2016-03-07 03:00:00,10.874999999999998,-0.01278462818670112,-0.01286705482856032,569,1066,1.0675422138836772,0.0010013768932281887,0.576769449193,0.010957579333857853,603,0.0010023870552898378
2016-03-07 04:00:00,10.73,-0.013333333333333308,-0.013423020332140378,1936,3440,1.1255813953488372,3.72741034025044e-05,0.668972605298,0.0027153053507279258,1969,0.000327299039066251
2016-03-07 05:00:00,10.935,0.01910531220876055,0.018925097486123917,572,1028,1.11284046692607,0,0.537835827193,0.0,597,0.0010835837068413534
